event_id,match_id,end_number,shot_number,team_code,player_id,player_name,shot_type,turn,accuracy,house_orientation,team1_stones_in_play,team2_stones_in_play,team1_stone1_x,team1_stone1_y,team1_stone1_dist,team1_stone1_angle,team1_stone2_x,team1_stone2_y,team1_stone2_dist,team1_stone2_angle,team1_stone3_x,team1_stone3_y,team1_stone3_dist,team1_stone3_angle,team1_stone4_x,team1_stone4_y,team1_stone4_dist,team1_stone4_angle,team1_stone5_x,team1_stone5_y,team1_stone5_dist,team1_stone5_angle,team1_stone6_x,team1_stone6_y,team1_stone6_dist,team1_stone6_angle,team1_stone7_x,team1_stone7_y,team1_stone7_dist,team1_stone7_angle,team1_stone8_x,team1_stone8_y,team1_stone8_dist,team1_stone8_angle,team2_stone1_x,team2_stone1_y,team2_stone1_dist,team2_stone1_angle,team2_stone2_x,team2_stone2_y,team2_stone2_dist,team2_stone2_angle,team2_stone3_x,team2_stone3_y,team2_stone3_dist,team2_stone3_angle,team2_stone4_x,team2_stone4_y,team2_stone4_dist,team2_stone4_angle,team2_stone5_x,team2_stone5_y,team2_stone5_dist,team2_stone5_angle,team2_stone6_x,team2_stone6_y,team2_stone6_dist,team2_stone6_angle,team2_stone7_x,team2_stone7_y,team2_stone7_dist,team2_stone7_angle,team2_stone8_x,team2_stone8_y,team2_stone8_dist,team2_stone8_angle
1,19,5,4,GBR,23,ASPEY K,Take-out,Counter-clockwise,100,bottom,1,1,0.33,0.176,0.374,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.032,-0.742,1.271,-35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,5,CHN,3,CHEN J,Take-out,Clockwise,100,bottom,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.281,0.636,26.3,1.035,-0.741,1.273,-35.6,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,6,GBR,30,McKENZIE A,Take-out,Clockwise,100,bottom,1,1,0.553,0.455,0.716,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.032,-0.741,1.271,-35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,7,CHN,3,CHEN J,Take-out,Clockwise,50,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.036,-0.739,1.272,-35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,8,GBR,30,McKENZIE A,Draw,Clockwise,75,bottom,1,1,0.81,-0.726,1.088,-41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.043,-0.749,1.284,-35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,9,CHN,5,ZHANG M,Take-out,Clockwise,50,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.212,-0.814,1.46,-33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,10,GBR,27,NIBLOE H,Draw,Clockwise,75,bottom,1,1,0.931,-0.217,0.956,-13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.216,-0.814,1.464,-33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,11,CHN,5,ZHANG M,Take-out,Clockwise,100,bottom,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.214,-0.122,1.22,-5.7,1.214,-0.813,1.461,-33.8,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,12,GBR,27,NIBLOE H,Draw,Clockwise,75,bottom,1,2,0.935,-0.659,1.144,-35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.221,-0.127,1.228,-5.9,1.221,-0.82,1.471,-33.9,,,,,,,,,,,,,,,,,,,,,,,,
1,19,5,13,CHN,7,WANG H,Take-out,Clockwise,100,bottom,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.761,-0.533,0.929,-35.0,1.219,-0.127,1.226,-6.0,1.219,-0.816,1.467,-33.8,,,,,,,,,,,,,,,,,,,,
1,19,5,14,GBR,29,PIMBLETT S,Draw,Clockwise,75,bottom,1,3,0.713,-0.373,0.804,-27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802,-0.665,1.042,-39.7,1.225,-0.131,1.232,-6.1,1.224,-0.822,1.474,-33.9,,,,,,,,,,,,,,,,,,,,
1,19,5,15,CHN,7,WANG H,Clearing,Counter-clockwise,100,bottom,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,-0.124,1.222,-5.8,0.868,-0.895,1.247,-45.9,1.215,-0.814,1.462,-33.8,,,,,,,,,,,,,,,,,,,,
1,19,5,16,GBR,29,PIMBLETT S,Draw,Clockwise,100,bottom,1,3,0.746,-0.246,0.786,-18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,-0.123,1.221,-5.8,0.869,-0.894,1.247,-45.8,1.214,-0.813,1.461,-33.8,,,,,,,,,,,,,,,,,,,,
1,19,6,1,GBR,23,ASPEY K,Front,Clockwise,100,top,1,0,0.264,1.505,1.528,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,2,CHN,1,LI N,Draw,Clockwise,75,top,1,1,0.261,1.506,1.529,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376,-0.547,0.664,-55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,3,GBR,23,ASPEY K,Draw,Clockwise,75,top,2,1,0.16,-0.52,0.544,-72.9,0.261,1.629,1.65,80.9,,,,,,,,,,,,,,,,,,,,,,,,,0.398,-0.575,0.699,-55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,4,CHN,1,LI N,Draw,Clockwise,75,top,2,2,0.171,-0.877,0.893,-78.9,0.263,1.669,1.69,81.1,,,,,,,,,,,,,,,,,,,,,,,,,0.139,-0.363,0.389,-69.0,0.396,-0.583,0.705,-55.9,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,5,GBR,30,McKENZIE A,Draw,Clockwise,50,top,3,2,0.177,-0.871,0.888,-78.5,0.172,1.152,1.165,81.5,0.266,1.674,1.695,81.0,,,,,,,,,,,,,,,,,,,,,0.143,-0.358,0.385,-68.3,0.401,-0.577,0.703,-55.2,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,6,CHN,3,CHEN J,Draw,Clockwise,75,top,3,3,0.173,-0.864,0.882,-78.7,0.197,1.132,1.149,80.1,0.264,1.683,1.704,81.1,,,,,,,,,,,,,,,,,,,,,0.141,-0.351,0.378,-68.2,0.397,-0.571,0.696,-55.2,-0.107,0.767,0.774,97.9,,,,,,,,,,,,,,,,,,,,
1,19,6,7,GBR,30,McKENZIE A,Double Take-out,Clockwise,50,top,4,2,0.18,-0.852,0.87,-78.1,0.006,0.928,0.928,89.7,0.31,1.06,1.104,73.7,0.269,1.685,1.706,80.9,,,,,,,,,,,,,,,,,0.146,-0.339,0.369,-66.7,0.404,-0.559,0.689,-54.1,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,8,CHN,3,CHEN J,Take-out,Clockwise,0,top,3,2,0.175,-0.855,0.873,-78.4,0.006,0.926,0.926,89.7,0.343,1.038,1.093,71.7,,,,,,,,,,,,,,,,,,,,,0.143,-0.342,0.371,-67.3,0.4,-0.562,0.689,-54.6,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,9,GBR,27,NIBLOE H,Raise,Clockwise,50,top,2,2,0.184,-0.845,0.865,-77.7,0.517,0.902,1.04,60.2,,,,,,,,,,,,,,,,,,,,,,,,,0.15,-0.332,0.364,-65.6,0.409,-0.552,0.687,-53.5,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,10,CHN,5,ZHANG M,Hit and Roll,Clockwise,50,top,3,2,-0.043,0.787,0.788,93.2,0.173,-0.856,0.874,-78.6,0.023,1.032,1.032,88.7,,,,,,,,,,,,,,,,,,,,,0.141,-0.343,0.371,-67.7,0.397,-0.563,0.689,-54.8,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,11,GBR,27,NIBLOE H,Take-out,Counter-clockwise,100,top,3,2,0.33,-0.255,0.417,-37.7,-0.05,0.789,0.79,93.7,-0.027,1.024,1.025,91.5,,,,,,,,,,,,,,,,,,,,,0.398,-0.561,0.688,-54.6,-0.479,-1.211,1.302,-111.6,,,,,,,,,,,,,,,,,,,,,,,,
1,19,6,12,CHN,5,ZHANG M,Draw,Counter-clockwise,75,top,3,3,0.322,-0.274,0.423,-40.4,-0.047,0.792,0.793,93.4,-0.024,1.028,1.028,91.3,,,,,,,,,,,,,,,,,,,,,0.169,-0.142,0.221,-40.0,0.394,-0.56,0.685,-54.8,-0.482,-1.211,1.304,-111.7,,,,,,,,,,,,,,,,,,,,
1,19,6,13,GBR,29,PIMBLETT S,Take-out,Counter-clockwise,0,top,3,3,0.326,-0.29,0.436,-41.7,-0.259,0.96,0.994,105.1,0.771,0.721,1.056,43.1,,,,,,,,,,,,,,,,,,,,,0.179,-0.13,0.221,-36.0,0.404,-0.554,0.686,-53.9,-0.474,-1.205,1.295,-111.5,,,,,,,,,,,,,,,,,,,,
1,19,6,14,CHN,7,WANG H,Draw,Counter-clockwise,50,top,3,4,0.326,-0.292,0.438,-41.9,-0.257,0.96,0.994,105.0,0.768,0.721,1.054,43.2,,,,,,,,,,,,,,,,,,,,,0.176,-0.132,0.219,-36.9,0.401,-0.556,0.685,-54.2,0.148,1.227,1.235,83.1,-0.477,-1.209,1.3,-111.5,,,,,,,,,,,,,,,,
1,19,6,15,GBR,29,PIMBLETT S,Draw,Counter-clockwise,0,top,4,4,-0.018,-0.644,0.644,-91.6,0.767,-0.341,0.84,-24.0,-0.249,0.949,0.981,104.7,0.778,0.711,1.054,42.4,,,,,,,,,,,,,,,,,0.188,-0.138,0.233,-36.3,0.412,-0.672,0.788,-58.5,0.159,1.214,1.225,82.5,-0.464,-1.211,1.296,-111.0,,,,,,,,,,,,,,,,
1,19,6,16,CHN,7,WANG H,Draw,Counter-clockwise,100,top,4,5,-0.011,-0.65,0.65,-90.9,0.768,-0.348,0.843,-24.4,-0.244,0.944,0.975,104.5,0.777,0.706,1.05,42.2,,,,,,,,,,,,,,,,,0.187,-0.144,0.236,-37.7,0.264,-0.556,0.615,-64.6,0.434,-0.852,0.956,-63.0,0.159,1.209,1.22,82.5,-0.464,-1.218,1.303,-110.8,,,,,,,,,,,,
1,19,7,1,CHN,1,LI N,Draw,Clockwise,0,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588,1.581,1.687,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,7,2,GBR,23,ASPEY K,Draw,Clockwise,75,bottom,1,1,0.432,0.72,0.84,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594,1.586,1.694,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,7,3,CHN,1,LI N,Take-out,Clockwise,50,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589,1.581,1.688,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,7,4,GBR,23,ASPEY K,Draw,Clockwise,100,bottom,1,1,0.548,0.684,0.877,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596,1.586,1.695,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,7,5,CHN,3,CHEN J,Promotion Take-out,Counter-clockwise,100,bottom,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717,0.825,1.093,49.0,0.625,1.782,1.889,70.7,,,,,,,,,,,,,,,,,,,,,,,,
1,19,7,6,GBR,30,McKENZIE A,Draw,Clockwise,100,bottom,1,2,0.648,-0.08,0.653,-7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717,0.826,1.093,49.0,0.625,1.784,1.89,70.7,,,,,,,,,,,,,,,,,,,,,,,,
1,19,7,7,CHN,3,CHEN J,Clearing,Counter-clockwise,50,bottom,1,2,0.651,-0.079,0.656,-6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.716,0.826,1.093,49.1,1.017,1.868,2.127,61.4,,,,,,,,,,,,,,,,,,,,,,,,
1,19,7,8,GBR,30,McKENZIE A,Draw,Counter-clockwise,100,bottom,2,2,0.642,-0.071,0.646,-6.3,-0.743,0.763,1.065,134.2,,,,,,,,,,,,,,,,,,,,,,,,,0.711,0.836,1.098,49.7,1.008,1.882,2.135,61.8,,,,,,,,,,,,,,,,,,,,,,,,
1,19,7,9,CHN,5,ZHANG M,Double Take-out,Counter-clockwise,50,bottom,1,3,0.652,-0.087,0.658,-7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714,0.828,1.094,49.3,1.299,-0.129,1.305,-5.7,1.015,1.871,2.129,61.5,,,,,,,,,,,,,,,,,,,,
1,19,7,10,GBR,27,NIBLOE H,Draw,Counter-clockwise,0,bottom,2,3,0.657,-0.107,0.666,-9.2,-0.414,1.546,1.601,105.0,,,,,,,,,,,,,,,,,,,,,,,,,0.717,0.827,1.095,49.1,1.298,-0.13,1.305,-5.7,1.014,1.871,2.128,61.5,,,,,,,,,,,,,,,,,,,,
1,19,7,11,CHN,5,ZHANG M,Promotion Take-out,Clockwise,75,bottom,1,4,-0.431,1.529,1.589,105.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.701,-0.799,1.063,-131.3,1.288,-0.145,1.296,-6.4,0.913,0.944,1.313,46.0,1.004,1.853,2.108,61.6,,,,,,,,,,,,,,,,
1,19,7,12,GBR,27,NIBLOE H,Draw,Counter-clockwise,0,bottom,2,4,-0.473,1.521,1.593,107.3,-0.237,1.629,1.646,98.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.701,-0.802,1.066,-131.2,1.282,-0.148,1.291,-6.6,0.907,0.942,1.308,46.1,0.998,1.853,2.105,61.7,,,,,,,,,,,,,,,,
1,19,7,13,CHN,7,WANG H,Draw,Counter-clockwise,100,bottom,2,5,-0.49,1.519,1.596,107.9,-0.232,1.63,1.646,98.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.232,0.414,0.474,119.3,-0.702,-0.799,1.064,-131.3,1.285,-0.144,1.293,-6.4,0.91,0.939,1.308,45.9,1.001,1.848,2.102,61.6,,,,,,,,,,,,
1,19,7,14,GBR,29,PIMBLETT S,Promotion Take-out,Clockwise,25,bottom,2,5,-0.748,0.683,1.012,137.6,-1.344,1.836,2.275,126.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.245,0.422,0.488,120.1,-0.709,-0.793,1.064,-131.8,1.274,-0.137,1.282,-6.1,0.899,0.948,1.307,46.5,0.991,1.859,2.106,61.9,,,,,,,,,,,,
1,19,7,15,CHN,7,WANG H,Take-out,Counter-clockwise,100,bottom,1,6,-1.341,1.832,2.27,126.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.238,0.423,0.485,119.3,-0.394,0.769,0.864,117.1,-0.707,-0.788,1.059,-131.9,1.276,-0.134,1.283,-6.0,0.902,0.947,1.308,46.4,0.993,1.855,2.104,61.8,,,,,,,,
1,19,7,16,GBR,29,PIMBLETT S,Take-out,Counter-clockwise,0,bottom,2,6,0.575,-1.059,1.205,-61.5,-1.342,1.826,2.266,126.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.245,0.414,0.482,120.6,-0.903,0.212,0.928,166.8,-0.709,-0.798,1.067,-131.6,1.271,-0.143,1.279,-6.4,0.896,0.94,1.299,46.4,0.988,1.849,2.096,61.9,,,,,,,,
1,20,1,1,USA,35,URANCHIMEG O,Draw,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.306,0.126,0.33,157.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,1,2,SVK,18,KUNKELOVA M,Front Did not pass the hog line,Clockwise,0,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.302,0.126,0.327,157.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,1,3,USA,35,URANCHIMEG O,Guard,Clockwise,0,bottom,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.278,0.126,0.305,155.7,-0.47,0.237,0.526,153.2,,,,,,,,,,,,,,,,,,,,,,,,
1,20,1,4,SVK,18,KUNKELOVA M,Double Take-out,Clockwise,0,bottom,1,2,0.311,-0.835,0.891,-69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,0.117,0.294,156.6,-0.47,0.228,0.523,154.2,,,,,,,,,,,,,,,,,,,,,,,,
1,20,1,5,USA,37,ROSE D,Guard,Clockwise,75,bottom,1,3,0.313,-0.834,0.891,-69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.274,0.117,0.298,157.0,-0.466,0.228,0.518,153.9,-0.311,2.328,2.349,97.6,,,,,,,,,,,,,,,,,,,,
1,20,1,6,SVK,19,SANDL K,Double Take-out,Clockwise,0,bottom,1,3,0.311,-0.835,0.891,-69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,0.117,0.294,156.6,-0.47,0.228,0.523,154.2,1.359,0.217,1.376,9.1,,,,,,,,,,,,,,,,,,,,
1,20,1,7,USA,37,ROSE D,Guard,Clockwise,75,bottom,1,4,0.313,-0.834,0.891,-69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.274,0.117,0.298,157.0,-0.466,0.228,0.518,153.9,1.36,0.217,1.377,9.1,-0.355,3.024,3.045,96.7,,,,,,,,,,,,,,,,
1,20,1,8,SVK,19,SANDL K,Double Take-out,Clockwise,50,bottom,2,3,0.303,-0.842,0.895,-70.2,-1.298,-0.151,1.307,-173.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.688,-0.709,0.988,-134.1,1.351,0.209,1.367,8.8,-0.364,3.019,3.041,96.9,,,,,,,,,,,,,,,,,,,,
1,20,1,9,USA,39,O'NEILL S,Take-out,Counter-clockwise,100,bottom,1,4,-1.31,-0.155,1.319,-173.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.698,-0.714,0.999,-134.4,-0.233,-1.059,1.085,-102.4,1.352,0.206,1.368,8.7,-0.368,3.022,3.045,96.9,,,,,,,,,,,,,,,,
1,20,1,10,SVK,20,DURIS R,Hit and Roll,Clockwise,75,bottom,2,3,-0.708,-0.545,0.893,-142.4,-1.308,-0.153,1.317,-173.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.24,-1.057,1.083,-102.8,1.347,0.208,1.363,8.8,-0.372,3.024,3.047,97.0,,,,,,,,,,,,,,,,,,,,
1,20,1,11,USA,39,O'NEILL S,Take-out,Clockwise,50,bottom,1,4,-1.305,-0.147,1.314,-173.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.228,-1.051,1.075,-102.2,1.357,0.214,1.374,9.0,-1.319,-0.617,1.456,-154.9,-0.364,3.03,3.052,96.8,,,,,,,,,,,,,,,,
1,20,1,12,SVK,20,DURIS R,Draw,Clockwise,100,bottom,2,4,-0.314,-0.887,0.941,-109.5,-1.303,-0.156,1.313,-173.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.219,-1.107,1.129,-101.2,1.353,0.205,1.369,8.6,-1.317,-0.627,1.459,-154.6,-0.367,3.023,3.045,96.9,,,,,,,,,,,,,,,,
1,20,1,13,USA,38,THUMS M,Draw,Clockwise,0,bottom,2,4,-0.315,-0.884,0.938,-109.6,-1.305,-0.154,1.314,-173.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.215,-1.103,1.124,-101.0,1.354,0.206,1.37,8.7,-1.319,-0.624,1.459,-154.7,-0.364,3.02,3.041,96.9,,,,,,,,,,,,,,,,
1,20,1,14,SVK,21,DURCEK A,Draw,Clockwise,50,bottom,3,4,-0.299,-0.897,0.946,-108.4,-0.587,-1.096,1.243,-118.2,-1.305,-0.159,1.314,-173.1,,,,,,,,,,,,,,,,,,,,,-0.22,-1.11,1.132,-101.2,1.352,0.202,1.367,8.5,-1.318,-0.629,1.461,-154.5,-0.368,3.02,3.042,96.9,,,,,,,,,,,,,,,,
1,20,1,15,USA,38,THUMS M,Draw,Clockwise,75,bottom,3,5,-0.289,-0.901,0.947,-107.8,-0.586,-1.093,1.241,-118.2,-1.307,-0.157,1.317,-173.1,,,,,,,,,,,,,,,,,,,,,-0.18,0.258,0.315,124.9,-0.217,-1.107,1.128,-101.1,1.354,0.203,1.369,8.5,-1.321,-0.627,1.462,-154.6,-0.366,3.018,3.04,96.9,,,,,,,,,,,,
1,20,1,16,SVK,21,DURCEK A,Take-out,Counter-clockwise,100,bottom,4,4,0.478,-0.098,0.488,-11.6,-0.285,-0.903,0.947,-107.5,-0.587,-1.095,1.243,-118.2,-1.304,-0.158,1.314,-173.1,,,,,,,,,,,,,,,,,-0.219,-1.109,1.131,-101.2,1.353,0.203,1.368,8.5,-1.318,-0.629,1.461,-154.5,-0.367,3.022,3.044,96.9,,,,,,,,,,,,,,,,
1,20,2,1,SVK,18,KUNKELOVA M,Draw,Clockwise,75,top,1,0,-0.156,-0.465,0.49,-108.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,2,2,USA,35,URANCHIMEG O,Front,Clockwise,50,top,1,1,-0.151,-0.465,0.489,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275,3.54,3.551,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,2,3,SVK,18,KUNKELOVA M,Guard,Clockwise,0,top,2,1,-0.156,-0.465,0.49,-108.5,0.253,2.848,2.86,84.9,,,,,,,,,,,,,,,,,,,,,,,,,0.279,3.536,3.547,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,2,4,USA,35,URANCHIMEG O,Take-out,Clockwise,100,top,1,2,0.252,2.852,2.863,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119,-0.312,0.334,-110.9,0.275,3.54,3.551,85.6,,,,,,,,,,,,,,,,,,,,,,,,
1,20,2,5,SVK,19,SANDL K,Take-out,Clockwise,0,top,1,2,0.253,2.848,2.859,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,-0.311,0.333,-110.7,0.279,3.536,3.547,85.5,,,,,,,,,,,,,,,,,,,,,,,,
1,20,2,6,USA,37,ROSE D,Draw,Clockwise,0,top,1,3,0.252,2.852,2.863,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119,-0.312,0.334,-111.0,-0.037,2.342,2.343,90.9,0.275,3.54,3.551,85.6,,,,,,,,,,,,,,,,,,,,
1,20,2,7,SVK,19,SANDL K,Draw,Clockwise,0,top,1,3,0.253,2.842,2.853,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,-0.312,0.333,-110.8,-0.041,2.333,2.334,91.0,0.279,3.532,3.543,85.5,,,,,,,,,,,,,,,,,,,,
1,20,2,8,USA,37,ROSE D,Draw,Clockwise,75,top,1,4,0.252,2.846,2.857,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119,-0.312,0.334,-110.9,-0.151,0.683,0.7,102.5,-0.037,2.336,2.337,90.9,0.275,3.536,3.547,85.5,,,,,,,,,,,,,,,,
1,20,2,9,SVK,20,DURIS R,Take-out,Clockwise,50,top,2,3,-1.316,-0.078,1.318,-176.6,0.253,2.842,2.853,84.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,-0.312,0.333,-110.8,-0.041,2.333,2.334,91.0,0.279,3.532,3.543,85.5,,,,,,,,,,,,,,,,,,,,
1,20,2,10,USA,39,O'NEILL S,Draw,Clockwise,75,top,2,4,-1.313,-0.078,1.315,-176.6,0.252,2.846,2.857,84.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.119,0.046,0.128,158.9,-0.119,-0.312,0.334,-110.9,-0.037,2.336,2.337,90.9,0.275,3.536,3.547,85.5,,,,,,,,,,,,,,,,
1,20,2,11,SVK,20,DURIS R,Double Take-out,Clockwise,50,top,2,3,-1.316,-0.078,1.318,-176.6,0.253,2.842,2.853,84.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,-0.312,0.333,-110.8,-0.041,2.333,2.334,91.0,0.279,3.532,3.543,85.5,,,,,,,,,,,,,,,,,,,,
1,20,2,12,USA,39,O'NEILL S,Draw,Clockwise,75,top,2,4,-1.313,-0.078,1.315,-176.6,0.252,2.846,2.857,84.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.197,-0.156,0.251,-141.7,-0.119,-0.353,0.373,-108.7,-0.037,2.336,2.337,90.9,0.275,3.536,3.547,85.5,,,,,,,,,,,,,,,,
1,20,2,13,SVK,21,DURCEK A,Double Take-out,Clockwise,0,top,2,4,-1.315,-0.08,1.318,-176.5,0.253,2.848,2.859,84.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.197,-0.151,0.248,-142.5,-0.119,-0.355,0.374,-108.5,-0.041,2.34,2.34,91.0,0.279,3.536,3.547,85.5,,,,,,,,,,,,,,,,
1,20,2,14,USA,38,THUMS M,Guard,Clockwise,75,top,2,5,-1.312,-0.08,1.315,-176.5,0.252,2.852,2.863,84.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.197,-0.151,0.248,-142.6,-0.119,-0.355,0.375,-108.6,-0.037,2.342,2.343,90.9,-0.138,2.819,2.822,92.8,0.275,3.54,3.551,85.6,,,,,,,,,,,,
1,20,2,15,SVK,21,DURCEK A,Raise,Clockwise,100,top,3,5,-0.225,0.03,0.227,172.4,-1.315,-0.08,1.318,-176.5,0.253,2.848,2.859,84.9,,,,,,,,,,,,,,,,,,,,,-0.206,-0.199,0.287,-136.1,-0.0,-0.546,0.546,-90.0,-0.041,2.34,2.34,91.0,-0.14,2.816,2.819,92.9,0.279,3.536,3.547,85.5,,,,,,,,,,,,
1,20,2,16,USA,38,THUMS M,Clearing,Clockwise,0,top,3,4,-0.227,0.009,0.227,177.8,-1.312,-0.08,1.315,-176.5,0.252,2.852,2.863,84.9,,,,,,,,,,,,,,,,,,,,,-0.266,0.205,0.336,142.4,-0.037,2.342,2.343,90.9,-0.138,2.819,2.822,92.8,0.275,3.54,3.551,85.6,,,,,,,,,,,,,,,,
1,20,3,1,SVK,18,KUNKELOVA M,Draw,Clockwise,50,bottom,1,0,0.145,-0.821,0.834,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,3,2,USA,35,URANCHIMEG O,Front,Counter-clockwise,75,bottom,1,1,0.143,-0.822,0.834,-80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.555,3.048,3.098,100.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,3,3,SVK,18,KUNKELOVA M,Draw,Counter-clockwise,100,bottom,2,1,-0.053,0.335,0.34,99.1,0.145,-0.821,0.834,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.559,3.044,3.095,100.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,3,4,USA,35,URANCHIMEG O,Take-out,Counter-clockwise,50,bottom,1,2,-0.052,0.341,0.345,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,-0.695,0.695,-89.2,-0.557,3.057,3.107,100.3,,,,,,,,,,,,,,,,,,,,,,,,
1,20,3,5,SVK,19,SANDL K,Guard,Counter-clockwise,0,bottom,2,2,-0.055,0.343,0.347,99.1,-0.364,2.949,2.971,97.0,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-0.693,0.693,-89.1,-0.561,3.055,3.106,100.4,,,,,,,,,,,,,,,,,,,,,,,,
