match_id,end_number,shot_number,team_code,player_id,player_name,shot_type,turn,accuracy,team1_stones_in_play,team2_stones_in_play,team1_stone1_x,team1_stone1_y,team1_stone1_dist,team1_stone1_angle,team1_stone2_x,team1_stone2_y,team1_stone2_dist,team1_stone2_angle,team1_stone3_x,team1_stone3_y,team1_stone3_dist,team1_stone3_angle,team1_stone4_x,team1_stone4_y,team1_stone4_dist,team1_stone4_angle,team1_stone5_x,team1_stone5_y,team1_stone5_dist,team1_stone5_angle,team1_stone6_x,team1_stone6_y,team1_stone6_dist,team1_stone6_angle,team1_stone7_x,team1_stone7_y,team1_stone7_dist,team1_stone7_angle,team1_stone8_x,team1_stone8_y,team1_stone8_dist,team1_stone8_angle,team2_stone1_x,team2_stone1_y,team2_stone1_dist,team2_stone1_angle,team2_stone2_x,team2_stone2_y,team2_stone2_dist,team2_stone2_angle,team2_stone3_x,team2_stone3_y,team2_stone3_dist,team2_stone3_angle,team2_stone4_x,team2_stone4_y,team2_stone4_dist,team2_stone4_angle,team2_stone5_x,team2_stone5_y,team2_stone5_dist,team2_stone5_angle,team2_stone6_x,team2_stone6_y,team2_stone6_dist,team2_stone6_angle,team2_stone7_x,team2_stone7_y,team2_stone7_dist,team2_stone7_angle,team2_stone8_x,team2_stone8_y,team2_stone8_dist,team2_stone8_angle
4,5,6,SWE,3,WRANAA R,Draw,Clockwise,100,3,3,-0.124,0.516,0.531,103.5,0.079,0.836,0.84,84.6,-0.899,-0.348,0.964,-158.8,,,,,,,,,,,,,,,,,,,,,-0.01,-0.77,0.771,-90.8,0.019,1.393,1.393,89.2,0.011,1.691,1.691,89.6,,,,,,,,,,,,,,,,,,,,
4,5,7,SCO,12,LAMMIE B,Clearing,Counter-clockwise,50,3,3,-0.135,0.516,0.533,104.6,0.07,0.836,0.839,85.2,-0.91,-0.348,0.974,-159.1,,,,,,,,,,,,,,,,,,,,,-0.011,-0.77,0.771,-90.8,0.011,1.319,1.319,89.5,1.427,1.624,2.162,48.7,,,,,,,,,,,,,,,,,,,,
4,5,8,SWE,3,WRANAA R,Draw,Clockwise,0,4,3,-0.135,0.516,0.533,104.7,0.067,0.836,0.839,85.4,-0.91,-0.348,0.974,-159.1,1.348,-1.157,1.777,-40.6,,,,,,,,,,,,,,,,,-0.022,-0.77,0.771,-91.6,0.007,1.319,1.319,89.7,1.416,1.624,2.154,48.9,,,,,,,,,,,,,,,,,,,,
4,5,9,SCO,14,HARDIE G,Promotion Take-out,Counter-clockwise,100,4,4,-0.135,0.516,0.533,104.6,0.063,0.835,0.838,85.7,-0.91,-0.348,0.974,-159.1,1.354,-1.157,1.781,-40.5,,,,,,,,,,,,,,,,,-0.011,-0.77,0.771,-90.8,-0.152,0.921,0.934,99.3,0.091,1.517,1.52,86.6,1.427,1.624,2.162,48.7,,,,,,,,,,,,,,,,
4,5,10,SWE,5,ERIKSSON O,Double Take-out,Counter-clockwise,50,5,3,-0.135,0.517,0.534,104.6,-0.916,-0.348,0.979,-159.2,-1.078,-0.91,1.411,-139.8,1.393,1.023,1.728,36.3,1.357,-1.155,1.782,-40.4,,,,,,,,,,,,,0.326,0.674,0.749,64.2,-0.011,-0.77,0.77,-90.8,1.427,1.629,2.166,48.8,,,,,,,,,,,,,,,,,,,,
4,5,11,SCO,14,HARDIE G,Take-out,Clockwise,100,4,4,-0.14,0.509,0.528,105.4,-1.078,-0.91,1.411,-139.8,1.393,1.022,1.728,36.3,1.354,-1.157,1.781,-40.5,,,,,,,,,,,,,,,,,0.326,0.672,0.746,64.1,-0.011,-0.77,0.771,-90.8,-1.158,0.006,1.158,179.7,1.427,1.624,2.162,48.7,,,,,,,,,,,,,,,,
4,5,12,SWE,5,ERIKSSON O,Double Take-out,Counter-clockwise,100,4,2,0.382,0.876,0.956,66.5,-1.067,-0.91,1.403,-139.5,1.393,1.022,1.728,36.3,1.359,-1.157,1.785,-40.4,,,,,,,,,,,,,,,,,-1.154,0.006,1.154,179.7,1.427,1.624,2.162,48.7,,,,,,,,,,,,,,,,,,,,,,,,
4,5,13,SCO,16,MOUAT B,Hit and Roll,Counter-clockwise,75,4,3,0.365,0.871,0.944,67.2,-1.078,-0.91,1.411,-139.8,1.393,1.022,1.728,36.3,1.354,-1.157,1.781,-40.5,,,,,,,,,,,,,,,,,-1.158,0.006,1.158,179.7,1.0,0.876,1.33,41.2,1.427,1.624,2.162,48.7,,,,,,,,,,,,,,,,,,,,
4,5,14,SWE,7,EDIN N,Hit and Roll,Counter-clockwise,75,4,2,-0.502,-0.137,0.521,-164.7,-1.079,-0.91,1.411,-139.8,1.382,1.022,1.719,36.5,1.348,-1.157,1.777,-40.6,,,,,,,,,,,,,,,,,-1.165,0.006,1.165,179.7,1.416,1.624,2.154,48.9,,,,,,,,,,,,,,,,,,,,,,,,
4,5,15,SCO,16,MOUAT B,Hit and Roll,Clockwise,100,5,3,-0.5,-0.141,0.519,-164.3,-0.897,-0.812,1.21,-137.9,-1.083,-0.916,1.418,-139.8,1.404,1.023,1.737,36.1,1.364,-1.155,1.787,-40.3,,,,,,,,,,,,,0.937,-0.55,1.087,-30.4,-1.158,0.011,1.158,179.5,1.438,1.629,2.173,48.6,,,,,,,,,,,,,,,,,,,,
4,5,16,SWE,7,EDIN N,Draw,Clockwise,100,4,3,-0.177,-0.079,0.193,-156.0,-0.904,-0.819,1.22,-137.8,1.382,1.022,1.719,36.5,1.348,-1.157,1.777,-40.6,,,,,,,,,,,,,,,,,0.916,-0.551,1.068,-31.0,-1.165,0.006,1.165,179.7,1.416,1.624,2.154,48.9,,,,,,,,,,,,,,,,,,,,
4,6,1,SWE,1,SUNDGREN C,Draw,Counter-clockwise,100,1,0,-0.066,3.0,3.001,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,2,SCO,10,McMILLAN H,Front,Clockwise,100,1,1,-0.073,3.0,3.001,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.607,1.022,1.189,120.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,3,SWE,1,SUNDGREN C,Guard,Counter-clockwise,100,2,1,-0.045,1.796,1.796,91.4,-0.066,3.0,3.001,91.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.607,1.022,1.189,120.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,4,SCO,10,McMILLAN H,Front,Counter-clockwise,75,2,2,-0.056,1.796,1.796,91.8,-0.073,3.0,3.001,91.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.607,1.022,1.189,120.7,0.719,1.928,2.058,69.5,,,,,,,,,,,,,,,,,,,,,,,,
4,6,5,SWE,3,WRANAA R,Guard,Counter-clockwise,100,3,2,-0.073,0.195,0.209,110.5,-0.045,1.796,1.796,91.4,-0.066,3.0,3.001,91.3,,,,,,,,,,,,,,,,,,,,,-0.607,1.022,1.189,120.7,0.727,1.929,2.061,69.3,,,,,,,,,,,,,,,,,,,,,,,,
4,6,6,SCO,12,LAMMIE B,Double Take-out,Counter-clockwise,100,4,3,-0.073,0.196,0.209,110.4,-0.05,1.787,1.788,91.6,0.601,1.767,1.867,71.2,-0.062,2.994,2.995,91.2,,,,,,,,,,,,,,,,,-0.172,-0.008,0.172,-177.3,-0.596,1.022,1.183,120.2,0.893,2.079,2.263,66.7,,,,,,,,,,,,,,,,,,,,
4,6,7,SWE,3,WRANAA R,Hit and Roll,Counter-clockwise,100,3,3,0.601,1.76,1.86,71.1,-0.264,2.022,2.04,97.4,0.157,2.597,2.602,86.5,,,,,,,,,,,,,,,,,,,,,-0.174,-0.008,0.174,-177.4,-0.607,1.022,1.189,120.7,0.892,2.079,2.262,66.8,,,,,,,,,,,,,,,,,,,,
4,6,8,SCO,12,LAMMIE B,Hit and Roll,Clockwise,100,2,4,-0.264,2.022,2.04,97.4,0.141,2.597,2.6,86.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.184,-0.008,0.184,-177.5,-0.607,1.022,1.189,120.7,0.882,2.079,2.258,67.0,-0.124,2.517,2.52,92.8,,,,,,,,,,,,,,,,
4,6,9,SWE,5,ERIKSSON O,Clearing,Clockwise,100,1,2,-0.264,2.022,2.04,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.552,0.807,0.978,124.4,-0.123,2.517,2.52,92.8,,,,,,,,,,,,,,,,,,,,,,,,
4,6,10,SCO,14,HARDIE G,Hit and Roll,Clockwise,100,1,3,-0.264,2.017,2.034,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.556,0.807,0.98,124.6,-0.124,2.517,2.52,92.8,1.522,3.106,3.459,63.9,,,,,,,,,,,,,,,,,,,,
4,6,11,SWE,5,ERIKSSON O,Double Take-out,Clockwise,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.545,0.815,0.98,123.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,12,SCO,14,HARDIE G,Draw,Clockwise,100,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.545,0.807,0.974,124.0,-0.551,3.82,3.86,98.2,,,,,,,,,,,,,,,,,,,,,,,,
4,6,13,SWE,7,EDIN N,Draw,Clockwise,100,1,2,-0.494,3.629,3.662,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.545,0.815,0.98,123.8,-0.587,3.854,3.898,98.7,,,,,,,,,,,,,,,,,,,,,,,,
4,6,14,SCO,16,MOUAT B,Raise,Clockwise,100,1,2,-0.524,3.648,3.685,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.556,0.807,0.98,124.6,-0.359,3.449,3.468,95.9,,,,,,,,,,,,,,,,,,,,,,,,
4,6,15,SWE,7,EDIN N,Take-out,Clockwise,100,3,2,-0.247,3.29,3.299,94.3,-0.522,3.657,3.694,98.1,-0.601,3.952,3.997,98.6,,,,,,,,,,,,,,,,,,,,,-0.545,0.815,0.98,123.8,-0.382,3.506,3.526,96.2,,,,,,,,,,,,,,,,,,,,,,,,
4,6,16,SCO,16,MOUAT B,Double Take-out,Counter-clockwise,100,1,3,-0.264,3.275,3.286,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.556,0.807,0.98,124.6,-0.236,3.051,3.06,94.4,-0.473,3.809,3.838,97.1,,,,,,,,,,,,,,,,,,,,
4,7,1,SCO,10,McMILLAN H,Front,Clockwise,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,2.539,2.539,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,2,SWE,1,SUNDGREN C,Draw,Counter-clockwise,100,1,1,0.056,0.753,0.755,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,2.539,2.539,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,3,SCO,10,McMILLAN H,Draw,Clockwise,75,1,2,0.056,0.753,0.755,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-0.202,0.202,-86.8,-0.017,2.539,2.539,90.4,,,,,,,,,,,,,,,,,,,,,,,,
4,7,4,SWE,1,SUNDGREN C,Draw,Counter-clockwise,75,2,2,0.09,-0.685,0.691,-82.5,0.056,0.753,0.755,85.7,,,,,,,,,,,,,,,,,,,,,,,,,0.008,-0.202,0.202,-87.6,-0.027,2.539,2.539,90.6,,,,,,,,,,,,,,,,,,,,,,,,
4,7,5,SCO,12,LAMMIE B,Draw,Clockwise,100,2,3,0.099,-0.685,0.692,-81.8,0.056,0.753,0.755,85.7,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,0.062,0.077,126.2,0.011,-0.202,0.202,-86.8,-0.017,2.539,2.539,90.4,,,,,,,,,,,,,,,,,,,,
4,7,6,SWE,3,WRANAA R,Clearing,Counter-clockwise,100,4,1,-0.32,0.219,0.388,145.7,0.096,-0.691,0.697,-82.1,0.062,0.747,0.75,85.3,-0.32,2.761,2.78,96.6,,,,,,,,,,,,,,,,,0.146,-0.478,0.499,-73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,7,SCO,12,LAMMIE B,Raise,Clockwise,100,3,2,-0.332,0.219,0.397,146.6,-0.123,-1.0,1.007,-97.0,-0.326,2.761,2.781,96.7,,,,,,,,,,,,,,,,,,,,,0.146,-0.478,0.499,-73.0,-0.552,0.304,0.631,151.2,,,,,,,,,,,,,,,,,,,,,,,,
4,7,8,SWE,3,WRANAA R,Hit and Roll,Clockwise,100,3,1,-0.304,0.473,0.562,122.7,-0.124,-1.0,1.007,-97.1,-0.331,2.761,2.781,96.8,,,,,,,,,,,,,,,,,,,,,0.135,-0.478,0.496,-74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,9,SCO,14,HARDIE G,Draw,Counter-clockwise,100,3,2,-0.303,0.473,0.562,122.7,-0.123,-1.0,1.007,-97.0,-0.326,2.761,2.781,96.7,,,,,,,,,,,,,,,,,,,,,-0.23,-0.159,0.28,-145.4,0.146,-0.478,0.499,-73.0,,,,,,,,,,,,,,,,,,,,,,,,
4,7,10,SWE,5,ERIKSSON O,Raise,Counter-clockwise,75,4,2,0.09,-0.27,0.284,-71.6,-0.304,0.473,0.562,122.7,-0.124,-1.0,1.007,-97.1,-0.331,2.761,2.781,96.8,,,,,,,,,,,,,,,,,-0.317,-0.247,0.402,-142.1,0.27,-0.819,0.863,-71.8,,,,,,,,,,,,,,,,,,,,,,,,
4,7,11,SCO,14,HARDIE G,Draw,Counter-clockwise,100,4,3,0.124,-0.416,0.434,-73.4,-0.303,0.473,0.562,122.7,-0.123,-1.0,1.007,-97.0,-0.326,2.761,2.781,96.7,,,,,,,,,,,,,,,,,-0.011,-0.124,0.124,-95.2,-0.315,-0.247,0.4,-141.8,0.281,-0.819,0.866,-71.1,,,,,,,,,,,,,,,,,,,,
4,7,12,SWE,5,ERIKSSON O,Double Take-out,Counter-clockwise,100,5,1,0.118,-0.422,0.438,-74.3,-0.292,0.473,0.556,121.7,0.207,-0.621,0.654,-71.6,-0.113,-1.0,1.006,-96.4,-0.32,2.761,2.78,96.6,,,,,,,,,,,,,0.393,-1.103,1.171,-70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,13,SCO,16,MOUAT B,Take-out,Counter-clockwise,100,4,2,-0.303,0.473,0.562,122.7,0.197,-0.629,0.659,-72.6,-0.123,-1.0,1.007,-97.0,-0.326,2.761,2.781,96.7,,,,,,,,,,,,,,,,,0.197,-0.421,0.465,-64.9,0.384,-1.103,1.168,-70.8,,,,,,,,,,,,,,,,,,,,,,,,
4,7,14,SWE,7,EDIN N,Take-out,Counter-clockwise,100,4,1,0.304,-0.236,0.385,-37.9,-0.304,0.473,0.562,122.7,-0.124,-1.0,1.007,-97.1,-0.331,2.761,2.781,96.8,,,,,,,,,,,,,,,,,0.382,-1.103,1.167,-70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,15,SCO,16,MOUAT B,Double Take-out,Counter-clockwise,100,4,1,0.309,-0.242,0.392,-38.0,-0.303,0.473,0.562,122.7,-0.129,-1.005,1.014,-97.3,-0.326,2.761,2.781,96.7,,,,,,,,,,,,,,,,,0.787,-1.36,1.571,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7,16,SWE,7,EDIN N,Draw,Counter-clockwise,100,3,1,0.113,-0.152,0.189,-53.4,-0.304,0.473,0.562,122.7,-0.331,2.761,2.781,96.8,,,,,,,,,,,,,,,,,,,,,0.775,-1.36,1.565,-60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,1,SWE,1,SUNDGREN C,Draw,Counter-clockwise,100,1,0,0.04,3.045,3.046,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,2,SCO,10,McMILLAN H,Front,Clockwise,100,1,1,0.039,3.045,3.046,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,3,SWE,1,SUNDGREN C,Draw,Counter-clockwise,100,2,1,0.022,2.25,2.25,89.4,0.04,3.045,3.046,89.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,4,SCO,10,McMILLAN H,Front,Counter-clockwise,100,2,2,0.022,2.249,2.249,89.4,0.039,3.045,3.046,89.3,,,,,,,,,,,,,,,,,,,,,,,,,0.696,0.899,1.137,52.2,-0.775,1.045,1.301,126.6,,,,,,,,,,,,,,,,,,,,,,,,
4,8,5,SWE,3,WRANAA R,Guard,Counter-clockwise,100,3,2,0.022,1.337,1.337,89.0,0.022,2.25,2.25,89.4,0.04,3.045,3.046,89.3,,,,,,,,,,,,,,,,,,,,,0.699,0.899,1.139,52.1,-0.775,1.045,1.301,126.6,,,,,,,,,,,,,,,,,,,,,,,,
4,8,6,SCO,12,LAMMIE B,Double Take-out,Counter-clockwise,100,3,3,0.026,1.331,1.332,88.9,0.026,2.243,2.243,89.3,0.05,3.045,3.046,89.1,,,,,,,,,,,,,,,,,,,,,-0.427,0.999,1.087,113.1,0.708,0.899,1.144,51.8,-0.764,1.045,1.295,126.2,,,,,,,,,,,,,,,,,,,,
4,8,7,SWE,3,WRANAA R,Take-out,Counter-clockwise,100,2,2,0.674,0.696,0.969,45.9,0.04,3.045,3.046,89.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.438,0.999,1.091,113.7,-0.775,1.045,1.301,126.6,,,,,,,,,,,,,,,,,,,,,,,,
4,8,8,SCO,12,LAMMIE B,Draw,Clockwise,100,2,3,0.671,0.696,0.967,46.0,0.039,3.045,3.046,89.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.438,0.999,1.091,113.7,-0.775,1.045,1.301,126.6,-0.655,3.698,3.755,100.0,,,,,,,,,,,,,,,,,,,,
4,8,9,SWE,5,ERIKSSON O,Double Take-out,Counter-clockwise,50,3,2,-0.421,0.776,0.883,118.5,0.674,0.696,0.969,45.9,0.04,3.045,3.046,89.3,,,,,,,,,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,-0.545,3.64,3.681,98.5,,,,,,,,,,,,,,,,,,,,,,,,
4,8,10,SCO,14,HARDIE G,Hit and Roll,Clockwise,50,3,2,-0.421,0.776,0.883,118.5,0.671,0.696,0.967,46.0,0.039,3.039,3.04,89.3,,,,,,,,,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,-0.55,3.64,3.682,98.6,,,,,,,,,,,,,,,,,,,,,,,,
4,8,11,SWE,5,ERIKSSON O,Draw,Clockwise,100,3,2,-0.421,0.776,0.883,118.5,0.674,0.696,0.969,45.9,-0.427,3.343,3.37,97.3,,,,,,,,,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,-0.545,3.64,3.681,98.5,,,,,,,,,,,,,,,,,,,,,,,,
4,8,12,SCO,14,HARDIE G,Raise,Clockwise,100,3,2,-0.41,0.776,0.877,117.9,0.683,0.696,0.975,45.6,-0.45,3.461,3.49,97.4,,,,,,,,,,,,,,,,,,,,,-0.764,1.045,1.295,126.2,-0.371,3.146,3.168,96.7,,,,,,,,,,,,,,,,,,,,,,,,
4,8,13,SWE,7,EDIN N,Raise,Clockwise,75,4,2,-0.421,0.776,0.883,118.5,0.674,0.696,0.969,45.9,-0.349,2.949,2.97,96.7,-0.466,3.455,3.486,97.7,,,,,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,-0.36,3.269,3.289,96.3,,,,,,,,,,,,,,,,,,,,,,,,
4,8,14,SCO,16,MOUAT B,Draw,Clockwise,75,3,3,-0.421,0.776,0.883,118.5,0.671,0.696,0.967,46.0,-0.359,2.949,2.971,96.9,,,,,,,,,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,-0.371,3.269,3.29,96.5,-0.153,3.953,3.956,92.2,,,,,,,,,,,,,,,,,,,,
4,8,15,SWE,7,EDIN N,Raise,Clockwise,100,4,2,-0.421,0.776,0.883,118.5,0.674,0.696,0.969,45.9,-0.326,2.726,2.745,96.8,-0.359,3.059,3.08,96.7,,,,,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,-0.152,3.955,3.958,92.2,,,,,,,,,,,,,,,,,,,,,,,,
4,8,16,SCO,16,MOUAT B,Raise,Clockwise,50,5,3,-0.421,0.786,0.892,118.1,0.674,0.697,0.97,45.9,-0.331,2.736,2.756,96.9,-0.706,2.899,2.984,103.7,-0.365,3.062,3.084,96.8,,,,,,,,,,,,,-0.775,1.045,1.301,126.6,0.871,3.168,3.286,74.6,-0.152,3.961,3.964,92.2,,,,,,,,,,,,,,,,,,,,
4,9,1,SCO,10,McMILLAN H,Front,Clockwise,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,2.202,2.203,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,2,SWE,1,SUNDGREN C,Draw,Counter-clockwise,100,1,1,0.169,0.427,0.459,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,2.202,2.203,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,3,SCO,10,McMILLAN H,Front,Clockwise,100,1,2,0.174,0.427,0.461,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,2.202,2.203,91.0,0.011,3.82,3.82,89.8,,,,,,,,,,,,,,,,,,,,,,,,
4,9,4,SWE,1,SUNDGREN C,Draw,Counter-clockwise,100,2,2,0.169,0.427,0.459,68.5,0.084,0.708,0.713,83.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,2.202,2.203,91.3,0.008,3.82,3.82,89.9,,,,,,,,,,,,,,,,,,,,,,,,
4,9,5,SCO,12,LAMMIE B,Raise,Counter-clockwise,75,4,3,0.197,0.19,0.274,44.0,0.174,0.421,0.456,67.5,0.091,0.702,0.708,82.6,-0.815,-0.138,0.827,-170.4,,,,,,,,,,,,,,,,,1.182,-0.033,1.182,-1.6,-0.04,2.202,2.203,91.0,0.011,3.82,3.82,89.8,,,,,,,,,,,,,,,,,,,,
4,9,6,SWE,3,WRANAA R,Clearing,Clockwise,100,2,2,0.207,0.19,0.281,42.6,-0.807,-0.138,0.819,-170.3,,,,,,,,,,,,,,,,,,,,,,,,,1.19,-0.033,1.191,-1.6,-0.039,2.202,2.203,91.0,,,,,,,,,,,,,,,,,,,,,,,,
4,9,7,SCO,12,LAMMIE B,Raise,Counter-clockwise,100,3,3,0.197,0.183,0.269,43.0,0.22,-0.621,0.659,-70.5,-0.815,-0.138,0.827,-170.4,,,,,,,,,,,,,,,,,,,,,0.174,0.393,0.43,66.1,1.182,-0.033,1.182,-1.6,-0.04,2.202,2.203,91.0,,,,,,,,,,,,,,,,,,,,
4,9,8,SWE,3,WRANAA R,Double Take-out,Counter-clockwise,100,3,1,0.219,-0.621,0.658,-70.6,-0.819,-0.138,0.83,-170.4,1.157,0.107,1.162,5.3,,,,,,,,,,,,,,,,,,,,,-0.05,2.202,2.203,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,9,SCO,14,HARDIE G,Hit and Roll,Counter-clockwise,100,3,2,0.241,-0.692,0.733,-70.8,-0.815,-0.138,0.827,-170.4,1.163,0.107,1.168,5.3,,,,,,,,,,,,,,,,,,,,,-0.045,-0.371,0.373,-96.9,-0.04,2.202,2.203,91.0,,,,,,,,,,,,,,,,,,,,,,,,
4,9,10,SWE,5,ERIKSSON O,Clearing,Clockwise,100,2,1,0.236,-0.691,0.73,-71.1,-0.819,-0.138,0.83,-170.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.056,-0.371,0.375,-98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,11,SCO,14,HARDIE G,Guard,Clockwise,100,2,2,0.242,-0.691,0.732,-70.7,-0.815,-0.138,0.827,-170.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,-0.371,0.373,-96.9,-0.045,1.326,1.326,92.0,,,,,,,,,,,,,,,,,,,,,,,,
4,9,12,SWE,5,ERIKSSON O,Double Take-out,Clockwise,100,3,0,0.247,-0.691,0.734,-70.3,-0.807,-0.138,0.819,-170.3,-0.124,1.482,1.488,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,13,SCO,16,MOUAT B,Hit and Roll,Clockwise,100,3,1,0.242,-0.691,0.732,-70.7,-0.815,-0.145,0.828,-169.9,-0.135,1.482,1.488,95.2,,,,,,,,,,,,,,,,,,,,,0.084,-0.517,0.523,-80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,14,SWE,7,EDIN N,Hit and Roll,Counter-clockwise,100,3,0,0.236,-0.691,0.73,-71.1,1.149,-0.888,1.452,-37.7,-0.135,1.482,1.489,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,15,SCO,16,MOUAT B,Double Take-out Time-out,Counter-clockwise,100,3,1,0.235,-0.691,0.73,-71.2,1.152,-0.893,1.458,-37.8,-0.135,1.482,1.488,95.2,,,,,,,,,,,,,,,,,,,,,1.112,-0.668,1.298,-31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,16,SWE,7,EDIN N,Take-out,Counter-clockwise,100,2,0,1.022,-0.444,1.114,-23.5,-0.135,1.482,1.489,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,1,SWE,1,SUNDGREN C,Draw,Counter-clockwise,100,1,0,0.092,2.383,2.384,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,2,SCO,10,McMILLAN H,Front,Clockwise,100,1,1,0.084,2.382,2.384,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.826,0.135,0.837,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,3,SWE,1,SUNDGREN C,Draw,Counter-clockwise,75,2,1,0.092,2.383,2.384,87.8,0.07,3.663,3.664,88.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.82,0.135,0.831,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,4,SCO,10,McMILLAN H,Front,Counter-clockwise,100,2,2,0.084,2.382,2.384,88.0,0.067,3.663,3.664,88.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.826,0.135,0.837,170.7,0.696,1.113,1.313,58.0,,,,,,,,,,,,,,,,,,,,,,,,
4,10,5,SWE,3,WRANAA R,Draw,Counter-clockwise,100,3,2,0.096,2.393,2.395,87.7,-0.079,3.303,3.304,91.4,0.079,3.674,3.675,88.8,,,,,,,,,,,,,,,,,,,,,-0.82,0.143,0.833,170.1,0.708,1.123,1.328,57.8,,,,,,,,,,,,,,,,,,,,,,,,
4,10,6,SCO,12,LAMMIE B,Hit and Roll,Clockwise,100,3,3,0.096,2.377,2.378,87.7,-0.079,3.292,3.293,91.4,0.079,3.663,3.664,88.8,,,,,,,,,,,,,,,,,,,,,-0.815,0.135,0.826,170.6,0.708,1.113,1.319,57.5,0.837,2.726,2.852,72.9,,,,,,,,,,,,,,,,,,,,
4,10,7,SWE,3,WRANAA R,Clearing,Counter-clockwise,100,2,2,-0.088,3.292,3.293,91.5,0.07,3.663,3.664,88.9,,,,,,,,,,,,,,,,,,,,,,,,,-0.82,0.135,0.831,170.7,0.832,2.726,2.85,73.0,,,,,,,,,,,,,,,,,,,,,,,,
