event_id,match_id,end_number,shot_number,team_code,player_id,player_name,shot_type,turn,accuracy,house_orientation,team1_stones_in_play,team2_stones_in_play,team1_stone1_x,team1_stone1_y,team1_stone1_dist,team1_stone1_angle,team1_stone1_id,team1_stone1_prev_x,team1_stone1_prev_y,team1_stone2_x,team1_stone2_y,team1_stone2_dist,team1_stone2_angle,team1_stone2_id,team1_stone2_prev_x,team1_stone2_prev_y,team1_stone3_x,team1_stone3_y,team1_stone3_dist,team1_stone3_angle,team1_stone3_id,team1_stone3_prev_x,team1_stone3_prev_y,team1_stone4_x,team1_stone4_y,team1_stone4_dist,team1_stone4_angle,team1_stone4_id,team1_stone4_prev_x,team1_stone4_prev_y,team1_stone5_x,team1_stone5_y,team1_stone5_dist,team1_stone5_angle,team1_stone5_id,team1_stone5_prev_x,team1_stone5_prev_y,team1_stone6_x,team1_stone6_y,team1_stone6_dist,team1_stone6_angle,team1_stone6_id,team1_stone6_prev_x,team1_stone6_prev_y,team1_stone7_x,team1_stone7_y,team1_stone7_dist,team1_stone7_angle,team1_stone7_id,team1_stone7_prev_x,team1_stone7_prev_y,team1_stone8_x,team1_stone8_y,team1_stone8_dist,team1_stone8_angle,team1_stone8_id,team1_stone8_prev_x,team1_stone8_prev_y,team2_stone1_x,team2_stone1_y,team2_stone1_dist,team2_stone1_angle,team2_stone1_id,team2_stone1_prev_x,team2_stone1_prev_y,team2_stone2_x,team2_stone2_y,team2_stone2_dist,team2_stone2_angle,team2_stone2_id,team2_stone2_prev_x,team2_stone2_prev_y,team2_stone3_x,team2_stone3_y,team2_stone3_dist,team2_stone3_angle,team2_stone3_id,team2_stone3_prev_x,team2_stone3_prev_y,team2_stone4_x,team2_stone4_y,team2_stone4_dist,team2_stone4_angle,team2_stone4_id,team2_stone4_prev_x,team2_stone4_prev_y,team2_stone5_x,team2_stone5_y,team2_stone5_dist,team2_stone5_angle,team2_stone5_id,team2_stone5_prev_x,team2_stone5_prev_y,team2_stone6_x,team2_stone6_y,team2_stone6_dist,team2_stone6_angle,team2_stone6_id,team2_stone6_prev_x,team2_stone6_prev_y,team2_stone7_x,team2_stone7_y,team2_stone7_dist,team2_stone7_angle,team2_stone7_id,team2_stone7_prev_x,team2_stone7_prev_y,team2_stone8_x,team2_stone8_y,team2_stone8_dist,team2_stone8_angle,team2_stone8_id,team2_stone8_prev_x,team2_stone8_prev_y
1,36,2,7,CAN,11,MISKEW E,Double Take-out,Clockwise,50,top,2,3,-0.549,-0.438,0.702,-141.5,9,,,0.536,3.683,3.722,81.7,2,0.527,3.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-0.036,0.044,-126.8,3,-0.027,-0.043,-0.036,1.643,1.643,91.2,1,-0.036,1.643,-0.588,0.373,0.696,147.6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,8,GBR,32,SINCLAIR S,Double Take-out,Counter-clockwise,100,top,2,1,-0.551,-0.438,0.704,-141.6,9,-0.549,-0.438,0.527,3.683,3.721,81.9,2,0.536,3.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,1.643,1.643,91.3,1,-0.036,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,9,CAN,13,FLEURY T,Take-out,Clockwise,100,top,1,2,0.536,3.683,3.722,81.7,2,0.527,3.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258,-0.469,0.535,-118.9,11,,,-0.036,1.643,1.643,91.2,1,-0.036,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,10,GBR,34,DODDS J,Take-out,Clockwise,100,top,2,1,-0.322,-0.308,0.446,-136.3,12,,,0.527,3.683,3.721,81.9,2,0.536,3.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,1.643,1.643,91.3,1,-0.036,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,11,CAN,13,FLEURY T,Take-out,Clockwise,100,top,1,2,0.536,3.683,3.722,81.7,2,0.527,3.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.415,-0.17,0.448,-157.8,13,,,-0.036,1.643,1.643,91.2,1,-0.036,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,12,GBR,34,DODDS J,Take-out,Clockwise,100,top,2,1,-0.161,-0.115,0.198,-144.4,14,,,0.527,3.683,3.721,81.9,2,0.536,3.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,1.643,1.643,91.3,1,-0.036,1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,13,CAN,15,HOMAN R,Hit and Roll,Clockwise,100,top,1,2,0.536,3.692,3.731,81.7,2,0.527,3.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,1.652,1.652,91.2,1,-0.036,1.643,-0.111,0.058,0.125,152.3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,14,GBR,36,MORRISON R,Take-out,Clockwise,100,top,2,1,0.527,3.692,3.729,81.9,2,0.536,3.692,-0.464,0.027,0.465,176.7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,1.652,1.652,91.2,1,-0.036,1.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,15,CAN,15,HOMAN R,Hit and Roll,Clockwise,75,top,1,2,0.536,3.692,3.731,81.7,2,0.527,3.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,-0.39,0.429,-65.4,17,,,-0.036,1.652,1.652,91.2,1,-0.036,1.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,2,16,GBR,36,MORRISON R,Clearing,Counter-clockwise,100,top,1,1,0.527,3.692,3.729,81.9,2,0.536,3.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,1.652,1.652,91.2,1,-0.036,1.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,1,CAN,9,WILKES S,Front,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,1.929,1.93,92.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,2,GBR,30,JACKSON S,Draw,Clockwise,100,bottom,1,1,-0.121,0.73,0.74,99.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088,1.929,1.931,92.6,1,-0.08,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,3,CAN,9,WILKES S,Draw,Counter-clockwise,75,bottom,1,2,-0.115,0.73,0.739,98.9,2,-0.121,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-0.176,0.196,-115.7,3,,,-0.08,1.929,1.93,92.4,1,-0.088,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,4,GBR,30,JACKSON S,Draw,Counter-clockwise,100,bottom,2,2,-0.121,0.73,0.74,99.4,2,-0.115,0.73,-0.092,0.072,0.117,142.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,-0.177,0.199,-117.5,3,-0.085,-0.176,-0.088,1.929,1.931,92.6,1,-0.08,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,5,CAN,11,MISKEW E,Draw,Counter-clockwise,75,bottom,2,3,-0.115,0.739,0.748,98.8,2,-0.121,0.73,-0.085,0.081,0.117,136.4,4,-0.092,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-0.167,0.188,-116.9,3,-0.092,-0.177,0.058,0.79,0.792,85.8,5,,,-0.08,1.938,1.939,92.4,1,-0.088,1.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,6,GBR,32,SINCLAIR S,Double Take-out,Clockwise,50,bottom,2,2,-0.112,0.739,0.747,98.6,2,-0.115,0.739,-0.083,0.081,0.116,135.8,4,-0.085,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,-0.168,0.187,-116.3,3,-0.085,-0.167,0.062,0.79,0.793,85.5,5,0.058,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,7,CAN,11,MISKEW E,Front,Counter-clockwise,100,bottom,2,3,-0.115,0.732,0.741,98.9,2,-0.112,0.739,-0.085,0.08,0.117,136.5,4,-0.083,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-0.169,0.19,-116.6,3,-0.083,-0.168,0.058,0.788,0.79,85.8,5,0.062,0.79,-0.058,3.34,3.341,91.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,8,GBR,32,SINCLAIR S,Clearing,Clockwise,100,bottom,2,2,-0.112,0.732,0.741,98.7,2,-0.115,0.732,-0.083,0.08,0.115,135.8,4,-0.085,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,-0.169,0.189,-116.1,3,-0.085,-0.169,0.062,0.788,0.79,85.5,5,0.058,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,9,CAN,13,FLEURY T,Take-out Picked up debris,Not considered,,bottom,2,2,-0.115,0.732,0.741,98.9,2,-0.112,0.732,-0.085,0.08,0.117,136.5,4,-0.083,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-0.169,0.19,-116.6,3,-0.083,-0.169,0.058,0.788,0.79,85.8,5,0.062,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,10,GBR,34,DODDS J,Raise,Clockwise,100,bottom,3,2,-0.116,0.918,0.925,97.2,8,,,-0.125,0.392,0.411,107.7,7,,,-0.092,0.089,0.128,135.8,4,-0.085,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.092,-0.16,0.185,-119.8,3,-0.085,-0.169,0.054,0.797,0.799,86.2,5,0.058,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,11,CAN,13,FLEURY T,Promotion Take-out,Counter-clockwise,100,bottom,2,3,-0.1,0.909,0.914,96.2,8,-0.116,0.918,-0.076,0.08,0.111,133.4,4,-0.092,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.169,0.186,-114.1,3,-0.092,-0.16,1.079,0.205,1.099,10.8,10,,,0.044,0.464,0.466,84.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,12,GBR,34,DODDS J,Promotion Take-out,Clockwise,100,bottom,3,2,-0.241,1.053,1.08,102.9,12,,,-0.134,0.562,0.578,103.4,11,,,-0.083,0.089,0.122,132.8,4,-0.076,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,-0.16,0.181,-117.4,3,-0.076,-0.169,1.073,0.214,1.094,11.3,10,1.079,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,13,CAN,15,HOMAN R,Hit and Roll,Counter-clockwise,75,bottom,2,3,-0.237,1.045,1.071,102.8,12,-0.241,1.053,-0.076,0.081,0.111,133.2,4,-0.083,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.167,0.184,-114.4,3,-0.083,-0.16,1.079,0.206,1.098,10.8,10,1.073,0.214,0.067,0.527,0.531,82.8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,14,GBR,36,MORRISON R,Hit and Roll,Counter-clockwise,100,bottom,3,2,-0.241,1.045,1.072,103.0,12,-0.237,1.045,-0.152,0.603,0.622,104.2,14,,,-0.083,0.081,0.116,135.8,4,-0.076,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,-0.168,0.187,-116.3,3,-0.076,-0.167,1.073,0.206,1.092,10.9,10,1.079,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,15,CAN,15,HOMAN R,Double Take-out,Clockwise,50,bottom,2,2,-0.076,0.072,0.105,136.5,4,-0.083,0.081,-0.719,0.213,0.75,163.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.176,0.192,-113.3,3,-0.083,-0.168,1.079,0.197,1.097,10.4,10,1.073,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,3,16,GBR,36,MORRISON R,Take-out,Counter-clockwise,100,bottom,3,1,-0.089,0.259,0.274,109.0,16,,,-0.723,0.213,0.754,163.6,15,-0.719,0.213,-0.099,0.013,0.099,172.4,4,-0.076,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.073,0.197,1.091,10.4,10,1.079,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,1,GBR,30,JACKSON S,Draw,Counter-clockwise,100,top,1,0,0.016,-0.034,0.038,-64.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,2,CAN,9,WILKES S,Front,Counter-clockwise,100,top,1,1,0.009,-0.034,0.035,-75.1,1,0.016,-0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.491,2.347,2.398,101.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,3,GBR,30,JACKSON S,Guard,Counter-clockwise,100,top,2,1,0.016,-0.034,0.038,-64.6,1,0.009,-0.034,0.036,2.804,2.804,89.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.489,2.347,2.397,101.8,2,-0.491,2.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,4,CAN,9,WILKES S,Draw,Counter-clockwise,75,top,2,2,0.009,-0.034,0.035,-75.1,1,0.016,-0.034,0.027,2.804,2.804,89.4,3,0.036,2.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,-0.112,0.635,-169.9,4,,,-0.491,2.347,2.398,101.8,2,-0.489,2.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,5,GBR,32,SINCLAIR S,Draw,Counter-clockwise,100,top,3,2,0.016,-0.034,0.038,-64.6,1,0.009,-0.034,0.031,0.424,0.425,85.8,5,,,0.036,2.804,2.804,89.3,3,0.027,2.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,-0.112,0.635,-169.9,4,-0.625,-0.112,-0.489,2.347,2.397,101.8,2,-0.491,2.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,6,CAN,11,MISKEW E,Hit and Roll,Clockwise,100,top,3,3,0.009,-0.034,0.035,-75.1,1,0.016,-0.034,0.969,-0.821,1.27,-40.3,6,,,0.027,2.804,2.804,89.4,3,0.036,2.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,-0.112,0.635,-169.9,4,-0.625,-0.112,-0.491,2.347,2.398,101.8,2,-0.489,2.347,-0.67,0.058,0.673,175.1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,7,GBR,32,SINCLAIR S,Double Take-out,Clockwise,50,top,4,2,0.016,-0.035,0.039,-65.5,1,0.009,-0.034,0.974,-0.821,1.274,-40.1,6,0.969,-0.821,0.08,2.449,2.45,88.1,8,,,0.036,2.795,2.795,89.3,3,0.027,2.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,-0.115,0.635,-169.6,4,-0.625,-0.112,-0.67,0.058,0.672,175.0,7,-0.67,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,8,CAN,11,MISKEW E,Take-out,Clockwise,0,top,4,3,0.339,-0.442,0.557,-52.5,9,,,0.969,-0.821,1.27,-40.3,6,0.974,-0.821,0.078,2.449,2.45,88.2,8,0.08,2.449,0.027,2.795,2.795,89.4,3,0.036,2.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,-0.115,0.635,-169.6,4,-0.625,-0.115,-0.598,-0.406,0.723,-145.8,10,,,-0.67,0.058,0.673,175.1,7,-0.67,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,9,GBR,34,DODDS J,Double Take-out,Clockwise,100,top,5,1,0.285,-0.353,0.454,-51.0,9,0.339,-0.442,0.674,-0.632,0.924,-43.1,11,,,0.983,-0.83,1.287,-40.2,6,0.969,-0.821,0.089,2.44,2.442,87.9,8,0.078,2.449,0.044,2.786,2.786,89.1,3,0.027,2.795,,,,,,,,,,,,,,,,,,,,,,-1.268,-0.308,1.305,-166.3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,10,CAN,13,FLEURY T,Take-out,Counter-clockwise,100,top,4,2,0.665,-0.631,0.917,-43.5,11,0.674,-0.632,0.977,-0.83,1.283,-40.3,6,0.983,-0.83,0.087,2.44,2.442,88.0,8,0.089,2.44,0.036,2.786,2.786,89.3,3,0.044,2.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.268,-0.308,1.305,-166.3,12,-1.268,-0.308,0.384,-0.214,0.44,-29.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,11,GBR,34,DODDS J,Take-out,Counter-clockwise,100,top,5,1,0.683,-0.632,0.93,-42.8,11,0.665,-0.631,0.992,-0.83,1.294,-39.9,6,0.977,-0.83,0.839,-0.223,0.869,-14.9,14,,,0.098,2.44,2.442,87.7,8,0.087,2.44,0.053,2.786,2.786,88.9,3,0.036,2.786,,,,,,,,,,,,,,,,,,,,,,-1.259,-0.308,1.296,-166.3,12,-1.268,-0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,12,CAN,13,FLEURY T,Draw,Clockwise,100,top,5,2,0.674,-0.631,0.924,-43.1,11,0.683,-0.632,0.986,-0.83,1.289,-40.1,6,0.992,-0.83,0.835,-0.223,0.864,-15.0,14,0.839,-0.223,0.096,2.44,2.442,87.7,8,0.098,2.44,0.045,2.786,2.786,89.1,3,0.053,2.786,,,,,,,,,,,,,,,,,,,,,,-1.259,-0.308,1.296,-166.3,12,-1.259,-0.308,0.058,0.089,0.107,56.9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,13,GBR,36,MORRISON R,Draw,Clockwise,100,top,6,2,0.683,-0.63,0.929,-42.7,11,0.674,-0.631,0.992,-0.83,1.294,-39.9,6,0.986,-0.83,0.839,-0.223,0.869,-14.9,14,0.835,-0.223,0.098,2.442,2.444,87.7,8,0.096,2.44,0.053,2.795,2.795,88.9,3,0.045,2.786,-0.036,0.259,0.261,97.9,16,,,,,,,,,,,,,,,,,-1.259,-0.306,1.296,-166.3,12,-1.259,-0.308,0.107,-0.0,0.107,-0.1,15,0.058,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,14,CAN,15,HOMAN R,Draw,Counter-clockwise,100,top,6,3,0.674,-0.63,0.923,-43.0,11,0.683,-0.63,0.986,-0.83,1.289,-40.1,6,0.992,-0.83,0.835,-0.223,0.864,-15.0,14,0.839,-0.223,0.096,2.442,2.444,87.7,8,0.098,2.442,0.045,2.795,2.795,89.1,3,0.053,2.795,-0.038,0.259,0.261,98.4,16,-0.036,0.259,,,,,,,,,,,,,,,-1.259,-0.306,1.296,-166.3,12,-1.259,-0.306,0.009,-0.089,0.09,-84.3,17,,,0.21,0.143,0.254,34.2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,15,GBR,36,MORRISON R,Raise,Clockwise,100,top,7,3,0.683,-0.63,0.929,-42.7,11,0.674,-0.63,0.992,-0.83,1.294,-39.9,6,0.986,-0.83,0.839,-0.223,0.869,-14.9,14,0.835,-0.223,0.098,2.442,2.444,87.7,8,0.096,2.442,0.053,2.795,2.795,88.9,3,0.045,2.795,0.0,0.082,0.082,89.8,19,,,-0.027,0.429,0.43,93.6,20,,,,,,,,,,-1.259,-0.306,1.296,-166.3,12,-1.259,-0.306,0.006,-0.149,0.149,-87.5,17,0.009,-0.089,0.214,0.143,0.258,33.7,18,0.21,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,4,16,CAN,15,HOMAN R,Promotion Take-out,Counter-clockwise,0,top,7,3,0.674,-0.63,0.923,-43.0,11,0.683,-0.63,0.986,-0.83,1.289,-40.1,6,0.992,-0.83,0.835,-0.223,0.864,-15.0,14,0.839,-0.223,0.096,2.442,2.444,87.7,8,0.098,2.442,0.045,2.795,2.795,89.1,3,0.053,2.795,-0.0,0.082,0.082,90.2,19,0.0,0.082,-0.027,0.429,0.43,93.7,20,-0.027,0.429,,,,,,,,-1.259,-0.306,1.296,-166.3,12,-1.259,-0.306,0.004,-0.15,0.15,-88.3,17,0.006,-0.149,0.21,0.143,0.254,34.2,18,0.214,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,1,GBR,30,JACKSON S,Draw,Counter-clockwise,100,bottom,1,0,-0.026,0.183,0.185,98.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,2,CAN,9,WILKES S,Front,Counter-clockwise,100,bottom,1,1,-0.018,0.183,0.184,95.6,1,-0.026,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.491,2.388,2.438,101.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,3,GBR,30,JACKSON S,Guard,Counter-clockwise,100,bottom,2,1,0.022,2.088,2.088,89.4,3,,,-0.026,0.183,0.185,98.2,1,-0.018,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.498,2.388,2.44,101.8,2,-0.491,2.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,4,CAN,9,WILKES S,Draw,Counter-clockwise,0,bottom,2,2,0.023,2.088,2.088,89.4,3,0.022,2.088,-0.018,0.183,0.184,95.6,1,-0.026,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.491,2.388,2.438,101.6,2,-0.498,2.388,-0.393,1.384,1.438,105.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,5,GBR,32,SINCLAIR S,Draw,Counter-clockwise,100,bottom,3,2,0.056,0.316,0.321,80.0,5,,,0.022,2.088,2.088,89.4,3,0.023,2.088,-0.054,0.143,0.153,110.6,1,-0.018,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.498,2.388,2.44,101.8,2,-0.491,2.388,-0.402,1.384,1.441,106.2,4,-0.393,1.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,6,CAN,11,MISKEW E,Raise,Clockwise,100,bottom,3,3,0.504,-0.639,0.814,-51.7,6,,,0.023,2.079,2.079,89.4,3,0.022,2.088,-0.045,0.134,0.141,108.5,1,-0.054,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.491,2.379,2.43,101.7,2,-0.498,2.388,-0.393,1.375,1.43,105.9,4,-0.402,1.384,-0.259,0.215,0.337,140.2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,7,GBR,32,SINCLAIR S,Hit and Roll,Counter-clockwise,100,bottom,4,2,0.513,-0.64,0.821,-51.3,6,0.504,-0.639,0.049,0.277,0.281,79.9,8,,,0.031,2.076,2.076,89.1,3,0.023,2.079,-0.045,0.134,0.141,108.5,1,-0.045,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.489,2.371,2.42,101.7,2,-0.491,2.379,-0.393,1.366,1.422,106.0,4,-0.393,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,8,CAN,11,MISKEW E,Wick / Soft Peeling,Clockwise,100,bottom,5,3,0.504,-0.641,0.815,-51.8,6,0.513,-0.64,0.415,0.003,0.415,0.3,9,,,0.041,0.27,0.273,81.5,8,0.049,0.277,0.023,2.076,2.076,89.4,3,0.031,2.076,-0.073,0.062,0.096,139.5,1,-0.045,0.134,,,,,,,,,,,,,,,,,,,,,,-0.612,-0.154,0.631,-165.9,10,,,-0.491,2.371,2.421,101.7,2,-0.489,2.371,-0.393,1.366,1.422,106.0,4,-0.393,1.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36,5,9,GBR,34,DODDS J,Draw,Counter-clockwise,75,bottom,5,3,0.513,-0.64,0.821,-51.3,6,0.504,-0.641,0.424,0.002,0.424,0.3,9,0.415,0.003,0.125,0.072,0.144,29.8,11,,,0.031,2.076,2.076,89.1,3,0.023,2.076,-0.062,0.049,0.079,141.9,1,-0.073,0.062,,,,,,,,,,,,,,,,,,,,,,-0.608,-0.154,0.628,-165.8,10,-0.612,-0.154,-0.489,2.371,2.42,101.7,2,-0.491,2.371,-0.393,1.366,1.422,106.0,4,-0.393,1.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
