event_id,match_id,end_number,team1_code,team2_code,team1_score_before,team2_score_before,team1_score_this_end,team2_score_this_end,team1_score_after,team2_score_after,hammer_team_code,team1_time_left,team2_time_left
1,79,9,NOR,ITA,6,6,0,1,6,7,NOR,3:56,3:11
1,79,10,NOR,ITA,6,7,4,0,10,7,NOR,0:26,0:05
1,80,1,CZE,GBR,0,0,0,2,0,2,GBR,34:24,35:13
1,80,2,CZE,GBR,0,2,1,0,1,2,CZE,30:31,31:52
1,80,3,CZE,GBR,1,2,0,2,1,4,GBR,26:09,28:27
1,80,4,CZE,GBR,1,4,1,0,2,4,CZE,22:18,25:52
1,80,5,CZE,GBR,2,4,0,1,2,5,GBR,17:58,22:24
1,80,6,CZE,GBR,2,5,0,1,2,6,CZE,13:31,18:38
1,80,7,CZE,GBR,2,6,0,0,2,6,CZE,10:03,13:57
1,80,8,CZE,GBR,2,6,2,0,4,6,CZE,5:22,10:34
1,80,9,CZE,GBR,4,6,0,1,4,7,GBR,1:47,6:54
1,80,10,CZE,GBR,4,7,X,X,4,7,,0:26,2:58
1,81,1,SWE,CHN,0,0,2,0,2,0,SWE,35:20,34:58
1,81,2,SWE,CHN,2,0,0,1,2,1,CHN,31:51,31:49
1,81,3,SWE,CHN,2,1,0,0,2,1,SWE,27:41,28:40
1,81,4,SWE,CHN,2,1,1,0,3,1,SWE,23:17,26:02
1,81,5,SWE,CHN,3,1,0,1,3,2,CHN,20:04,22:19
1,81,6,SWE,CHN,3,2,0,0,3,2,SWE,17:18,18:50
1,81,7,SWE,CHN,3,2,1,0,4,2,SWE,13:00,14:19
1,81,8,SWE,CHN,4,2,0,1,4,3,CHN,9:18,10:09
1,81,9,SWE,CHN,4,3,2,0,6,3,SWE,5:16,4:39
1,81,10,SWE,CHN,6,3,0,1,6,4,,3:19,2:25
1,82,1,SUI,CAN,0,0,2,0,2,0,SUI,34:17,33:39
1,82,2,SUI,CAN,2,0,0,2,2,2,CAN,30:20,29:10
1,82,3,SUI,CAN,2,2,2,0,4,2,SUI,25:02,24:38
1,82,4,SUI,CAN,4,2,0,1,4,3,CAN,19:13,19:22
1,82,5,SUI,CAN,4,3,2,0,6,3,SUI,16:44,15:04
1,82,6,SUI,CAN,6,3,0,1,6,4,CAN,13:51,11:58
1,82,7,SUI,CAN,6,4,2,0,8,4,SUI,11:00,8:48
1,82,8,SUI,CAN,8,4,0,1,8,5,CAN,8:16,5:46
1,82,9,SUI,CAN,8,5,1,0,9,5,SUI,4:56,4:03
1,83,1,GER,USA,0,0,0,4,0,4,USA,34:27,35:08
1,83,2,GER,USA,0,4,1,0,1,4,GER,31:10,31:17
1,83,3,GER,USA,1,4,1,0,2,4,USA,27:37,28:25
1,83,4,GER,USA,2,4,0,2,2,6,USA,24:00,25:16
1,83,5,GER,USA,2,6,1,0,3,6,GER,17:46,21:41
1,83,6,GER,USA,3,6,1,0,4,6,USA,14:07,17:41
1,83,7,GER,USA,4,6,0,1,4,7,USA,10:07,14:16
1,83,8,GER,USA,4,7,2,0,6,7,GER,5:54,9:42
1,83,9,GER,USA,6,7,0,1,6,8,USA,3:07,7:16
1,83,10,GER,USA,6,8,X,X,6,8,,1:08,3:34
1,84,1,SUI,CHN,0,0,0,2,0,2,CHN,33:27,34:03
1,84,2,SUI,CHN,0,2,2,0,2,2,SUI,31:15,31:13
1,84,3,SUI,CHN,2,2,0,1,2,3,CHN,26:14,28:08
1,84,4,SUI,CHN,2,3,3,0,5,3,SUI,22:36,25:02
1,84,5,SUI,CHN,5,3,0,2,5,5,CHN,18:44,20:14
1,84,6,SUI,CHN,5,5,1,0,6,5,SUI,14:42,16:33
1,84,7,SUI,CHN,6,5,0,2,6,7,CHN,11:02,10:32
1,84,8,SUI,CHN,6,7,1,0,7,7,SUI,6:24,7:56
1,84,9,SUI,CHN,7,7,1,0,8,7,CHN,3:34,3:59
1,84,10,SUI,CHN,8,7,1,0,9,7,CHN,0:53,0:10
1,85,1,CZE,NOR,0,0,0,1,0,1,CZE,34:27,35:27
1,85,2,CZE,NOR,0,1,0,0,0,1,CZE,31:07,32:38
1,85,3,CZE,NOR,0,1,1,0,1,1,CZE,27:41,29:06
1,85,4,CZE,NOR,1,1,0,2,1,3,NOR,24:19,26:02
1,85,5,CZE,NOR,1,3,1,0,2,3,CZE,20:00,23:12
1,85,6,CZE,NOR,2,3,0,2,2,5,NOR,14:22,18:57
1,85,7,CZE,NOR,2,5,1,0,3,5,CZE,9:31,15:26
1,85,8,CZE,NOR,3,5,0,2,3,7,NOR,6:18,11:58
1,85,9,CZE,NOR,3,7,1,0,4,7,CZE,2:07,8:08
1,85,10,CZE,NOR,4,7,X,X,4,7,,1:03,6:34
1,86,1,GER,ITA,0,0,0,0,0,0,GER,35:53,35:48
1,86,2,GER,ITA,0,0,0,0,0,0,GER,32:18,32:43
1,86,3,GER,ITA,0,0,0,1,0,1,GER,29:01,29:59
1,86,4,GER,ITA,0,1,1,0,1,1,GER,23:32,25:08
1,86,5,GER,ITA,1,1,0,1,1,2,ITA,19:45,21:54
1,86,6,GER,ITA,1,2,1,0,2,2,GER,15:58,17:46
1,86,7,GER,ITA,2,2,0,2,2,4,ITA,11:22,13:20
1,86,8,GER,ITA,2,4,3,0,5,4,GER,6:33,9:13
1,86,9,GER,ITA,5,4,0,0,5,4,ITA,5:25,7:05
1,86,10,GER,ITA,5,4,0,1,5,5,ITA,1:31,3:47
1,86,11,GER,ITA,5,5,1,0,6,5,GER,0:49,1:34
1,87,1,CAN,SWE,0,0,0,1,0,1,SWE,36:23,36:40
1,87,2,CAN,SWE,0,1,0,0,0,1,CAN,31:45,33:59
1,87,3,CAN,SWE,0,1,2,0,2,1,CAN,27:12,29:53
1,87,4,CAN,SWE,2,1,0,1,2,2,SWE,23:58,25:39
1,87,5,CAN,SWE,2,2,1,0,3,2,CAN,19:45,22:25
1,87,6,CAN,SWE,3,2,0,2,3,4,SWE,14:13,18:14
1,87,7,CAN,SWE,3,4,0,0,3,4,CAN,11:06,13:47
1,87,8,CAN,SWE,3,4,4,0,7,4,CAN,6:01,5:50
1,87,9,CAN,SWE,7,4,0,2,7,6,SWE,2:59,4:03
1,87,10,CAN,SWE,7,6,1,0,8,6,CAN,0:47,0:23
1,88,1,CAN,USA,0,0,1,0,1,0,CAN,33:00,35:51
1,88,2,CAN,USA,1,0,0,1,1,1,USA,29:35,32:32
1,88,3,CAN,USA,1,1,0,0,1,1,CAN,26:36,29:51
1,88,4,CAN,USA,1,1,2,0,3,1,CAN,20:53,26:37
1,88,5,CAN,USA,3,1,0,1,3,2,USA,17:39,21:31
1,88,6,CAN,USA,3,2,1,0,4,2,CAN,13:39,16:31
1,88,7,CAN,USA,4,2,0,0,4,2,USA,11:16,13:35
1,88,8,CAN,USA,4,2,2,0,6,2,USA,7:03,7:05
1,88,9,CAN,USA,6,2,0,1,6,3,USA,4:25,3:01
1,89,1,GBR,ITA,0,0,0,4,0,4,GBR,34:03,34:41
1,89,2,GBR,ITA,0,4,1,0,1,4,GBR,31:27,31:42
1,89,3,GBR,ITA,1,4,0,1,1,5,ITA,29:31,28:02
1,89,4,GBR,ITA,1,5,2,0,3,5,GBR,25:32,23:50
1,89,5,GBR,ITA,3,5,1,0,4,5,ITA,20:56,19:14
1,89,6,GBR,ITA,4,5,0,0,4,5,ITA,17:34,16:13
1,89,7,GBR,ITA,4,5,0,2,4,7,ITA,14:10,13:26
1,89,8,GBR,ITA,4,7,2,0,6,7,GBR,8:09,9:16
1,89,9,GBR,ITA,6,7,1,0,7,7,ITA,5:17,6:04
1,89,10,GBR,ITA,7,7,0,2,7,9,ITA,1:39,3:38
1,90,1,CHN,NOR,0,0,0,0,0,0,NOR,36:42,36:57
1,90,2,CHN,NOR,0,0,2,0,2,0,NOR,33:24,32:07
1,90,3,CHN,NOR,2,0,0,2,2,2,NOR,29:25,29:18
1,90,4,CHN,NOR,2,2,1,0,3,2,CHN,24:45,25:22
1,90,5,CHN,NOR,3,2,0,2,3,4,NOR,18:59,19:32
1,90,6,CHN,NOR,3,4,1,0,4,4,CHN,14:16,15:15
1,90,7,CHN,NOR,4,4,0,1,4,5,NOR,10:21,10:29
1,90,8,CHN,NOR,4,5,1,0,5,5,CHN,6:52,7:25
1,90,9,CHN,NOR,5,5,0,1,5,6,NOR,3:14,4:04
1,90,10,CHN,NOR,5,6,1,0,6,6,CHN,0:06,0:53
1,90,11,CHN,NOR,6,6,0,2,6,8,NOR,1:28,1:46
1,91,1,SUI,CZE,0,0,2,0,2,0,SUI,35:50,34:55
1,91,2,SUI,CZE,2,0,0,0,2,0,CZE,34:16,31:59
1,91,3,SUI,CZE,2,0,0,1,2,1,CZE,31:26,28:39
1,91,4,SUI,CZE,2,1,2,0,4,1,SUI,28:38,25:00
1,91,5,SUI,CZE,4,1,1,0,5,1,CZE,24:41,17:44
1,91,6,SUI,CZE,5,1,0,1,5,2,CZE,21:07,14:06
1,91,7,SUI,CZE,5,2,2,0,7,2,SUI,17:58,9:26
1,91,8,SUI,CZE,7,2,0,1,7,3,CZE,16:05,6:05
1,92,1,NOR,GER,0,0,0,0,0,0,GER,35:35,34:56
1,92,2,NOR,GER,0,0,1,0,1,0,GER,32:07,31:07
1,92,3,NOR,GER,1,0,0,3,1,3,GER,26:39,24:52
1,92,4,NOR,GER,1,3,0,0,1,3,NOR,24:50,22:56
1,92,5,NOR,GER,1,3,1,0,2,3,NOR,20:51,19:13
1,92,6,NOR,GER,2,3,0,1,2,4,GER,14:13,14:36
1,92,7,NOR,GER,2,4,0,0,2,4,NOR,11:00,11:07
1,92,8,NOR,GER,2,4,1,0,3,4,NOR,7:17,7:24
1,92,9,NOR,GER,3,4,0,1,3,5,GER,4:48,4:25
1,92,10,NOR,GER,3,5,1,0,4,5,NOR,0:26,0:31
1,93,1,USA,SUI,0,0,0,1,0,1,SUI,34:49,34:50
1,93,2,USA,SUI,0,1,1,0,1,1,USA,31:59,32:08
1,93,3,USA,SUI,1,1,0,0,1,1,SUI,29:37,29:31
1,93,4,USA,SUI,1,1,0,2,1,3,SUI,24:41,25:51
1,93,5,USA,SUI,1,3,1,0,2,3,USA,21:32,23:14
1,93,6,USA,SUI,2,3,0,3,2,6,SUI,15:57,19:08
1,93,7,USA,SUI,2,6,0,2,2,8,USA,10:25,13:38
1,93,8,USA,SUI,2,8,1,0,3,8,USA,8:33,11:49
1,94,1,GBR,SWE,0,0,2,0,2,0,GBR,33:53,34:23
1,94,2,GBR,SWE,2,0,0,0,2,0,SWE,30:11,31:28
1,94,3,GBR,SWE,2,0,0,1,2,1,SWE,27:11,28:27
1,94,4,GBR,SWE,2,1,1,0,3,1,GBR,24:06,25:17
1,94,5,GBR,SWE,3,1,1,0,4,1,SWE,19:58,19:51
1,94,6,GBR,SWE,4,1,0,1,4,2,SWE,14:45,15:20
1,94,7,GBR,SWE,4,2,2,0,6,2,GBR,10:41,11:09
1,94,8,GBR,SWE,6,2,0,1,6,3,SWE,6:55,5:48
1,95,1,SWE,ITA,0,0,0,1,0,1,SWE,35:07,35:46
1,95,2,SWE,ITA,0,1,0,0,0,1,SWE,31:06,33:07
1,95,3,SWE,ITA,0,1,0,0,0,1,SWE,27:59,30:33
1,95,4,SWE,ITA,0,1,1,0,1,1,SWE,22:47,27:09
1,95,5,SWE,ITA,1,1,0,3,1,4,ITA,18:24,22:55
1,95,6,SWE,ITA,1,4,2,0,3,4,SWE,12:57,18:54
1,95,7,SWE,ITA,3,4,0,1,3,5,ITA,8:20,13:46
1,95,8,SWE,ITA,3,5,2,0,5,5,SWE,5:32,10:02
1,95,9,SWE,ITA,5,5,0,2,5,7,ITA,1:42,7:12
1,95,10,SWE,ITA,5,7,1,0,6,7,SWE,0:04,1:32
1,96,1,CAN,GER,0,0,0,0,0,0,GER,34:45,35:22
1,96,2,CAN,GER,0,0,0,0,0,0,GER,30:31,32:00
1,96,3,CAN,GER,0,0,0,2,0,2,GER,24:53,26:14
1,96,4,CAN,GER,0,2,2,0,2,2,CAN,20:11,21:38
1,96,5,CAN,GER,2,2,2,0,4,2,GER,16:18,16:33
1,96,6,CAN,GER,4,2,0,2,4,4,GER,12:58,13:39
1,96,7,CAN,GER,4,4,0,0,4,4,CAN,9:58,11:11
1,96,8,CAN,GER,4,4,0,0,4,4,CAN,7:37,8:53
1,96,9,CAN,GER,4,4,2,0,6,4,CAN,3:29,4:53
1,96,10,CAN,GER,6,4,0,2,6,6,GER,0:33,0:17
1,96,11,CAN,GER,6,6,1,0,7,6,CAN,1:02,0:20
1,97,1,CZE,USA,0,0,0,0,0,0,USA,35:35,36:02
1,97,2,CZE,USA,0,0,0,1,0,1,USA,31:53,32:45
1,97,3,CZE,USA,0,1,1,0,1,1,CZE,28:11,29:15
1,97,4,CZE,USA,1,1,0,1,1,2,USA,24:15,25:21
1,97,5,CZE,USA,1,2,3,0,4,2,CZE,19:49,22:05
1,97,6,CZE,USA,4,2,0,2,4,4,USA,15:31,19:16
1,97,7,CZE,USA,4,4,1,0,5,4,CZE,11:10,14:14
1,97,8,CZE,USA,5,4,0,3,5,7,USA,6:56,10:20
1,97,9,CZE,USA,5,7,2,0,7,7,CZE,3:20,6:49
1,97,10,CZE,USA,7,7,0,1,7,8,USA,0:17,3:10
1,98,1,CHN,GBR,0,0,0,1,0,1,GBR,34:39,34:50
1,98,2,CHN,GBR,0,1,1,0,1,1,CHN,29:02,30:30
1,98,3,CHN,GBR,1,1,0,3,1,4,GBR,25:24,26:16
1,98,4,CHN,GBR,1,4,1,0,2,4,CHN,21:49,23:45
1,98,5,CHN,GBR,2,4,0,1,2,5,GBR,17:43,19:54
1,98,6,CHN,GBR,2,5,1,0,3,5,CHN,12:35,15:01
1,98,7,CHN,GBR,3,5,0,3,3,8,GBR,8:17,11:32
1,98,8,CHN,GBR,3,8,1,0,4,8,CHN,3:45,8:01
1,98,9,CHN,GBR,4,8,0,1,4,9,GBR,0:56,5:23
1,99,1,SWE,USA,0,0,0,1,0,1,,20:26,19:27
1,99,2,SWE,USA,0,1,2,0,2,1,,17:55,17:15
1,99,3,SWE,USA,2,1,0,1,2,2,,15:33,13:39
1,99,4,SWE,USA,2,2,1,0,3,2,,12:50,11:29
1,99,5,SWE,USA,3,2,0,1,3,3,,10:03,8:27
1,99,6,SWE,USA,3,3,1,0,4,3,,6:04,5:34
1,99,7,SWE,USA,4,3,0,2,4,5,,3:43,2:51
1,99,8,SWE,USA,4,5,2,0,6,5,,0:38,0:18
1,100,1,GBR,ITA,0,0,0,1,0,1,,19:18,19:59
1,100,2,GBR,ITA,0,1,1,0,1,1,,15:40,17:04
1,100,3,GBR,ITA,1,1,0,1,1,2,,13:15,14:05
1,100,4,GBR,ITA,1,2,0,1,1,3,,9:35,11:14
1,100,5,GBR,ITA,1,3,1,0,2,3,,6:37,7:30
1,100,6,GBR,ITA,2,3,0,1,2,4,,5:04,4:21
1,100,7,GBR,ITA,2,4,1,0,3,4,,2:29,2:03
1,100,8,GBR,ITA,3,4,0,1,3,5,,0:36,0:39
1,101,1,GBR,SWE,0,0,1,0,1,0,,19:53,20:09
1,101,2,GBR,SWE,1,0,0,2,1,2,,17:25,17:19
1,101,3,GBR,SWE,1,2,0,1,1,3,,14:23,15:21
1,101,4,GBR,SWE,1,3,1,0,2,3,,11:00,13:10
1,101,5,GBR,SWE,2,3,1,0,3,3,,8:27,9:37
1,101,6,GBR,SWE,3,3,0,5,3,8,,5:40,7:12
1,101,7,GBR,SWE,3,8,0,1,3,9,,3:30,4:40
1,102,1,ITA,USA,0,0,2,0,2,0,,19:31,19:56
1,102,2,ITA,USA,2,0,0,2,2,2,,17:36,17:33
1,102,3,ITA,USA,2,2,2,0,4,2,,14:21,14:55
1,102,4,ITA,USA,4,2,0,3,4,5,,11:13,11:35
1,102,5,ITA,USA,4,5,1,0,5,5,,8:03,9:05
1,102,6,ITA,USA,5,5,0,2,5,7,,5:49,5:11
1,102,7,ITA,USA,5,7,3,0,8,7,,3:05,1:55
1,102,8,ITA,USA,8,7,0,2,8,9,,0:47,0:17
1,103,1,SUI,CAN,0,0,0,1,0,1,,19:51,20:28
1,103,2,SUI,CAN,0,1,0,2,0,3,,17:08,16:52
1,103,3,SUI,CAN,0,3,2,0,2,3,,14:04,13:59
1,103,4,SUI,CAN,2,3,0,1,2,4,,11:23,11:32
1,103,5,SUI,CAN,2,4,0,1,2,5,,8:08,7:55
1,103,6,SUI,CAN,2,5,2,0,4,5,,3:58,4:23
1,103,7,SUI,CAN,4,5,0,3,4,8,,2:11,1:42
1,103,8,SUI,CAN,4,8,X,X,4,8,,1:10,1:14
1,104,1,USA,ITA,0,0,1,0,1,0,,19:13,19:46
1,104,2,USA,ITA,1,0,0,1,1,1,,16:25,16:39
1,104,3,USA,ITA,1,1,0,1,1,2,,12:27,12:42
1,104,4,USA,ITA,1,2,1,0,2,2,,9:13,9:29
1,104,5,USA,ITA,2,2,0,4,2,6,,7:08,6:19
1,104,6,USA,ITA,2,6,2,0,4,6,,4:12,4:12
1,104,7,USA,ITA,4,6,2,0,6,6,,2:03,1:38
1,104,8,USA,ITA,6,6,0,1,6,7,,0:27,1:14
1,105,1,NOR,KOR,0,0,0,1,0,1,,19:29,20:11
1,105,2,NOR,KOR,0,1,0,2,0,3,,16:32,18:01
1,105,3,NOR,KOR,0,3,2,0,2,3,,14:15,15:05
1,105,4,NOR,KOR,2,3,0,1,2,4,,12:11,12:08
1,105,5,NOR,KOR,2,4,0,1,2,5,,8:03,9:02
1,105,6,NOR,KOR,2,5,3,0,5,5,,5:22,6:19
1,105,7,NOR,KOR,5,5,2,0,7,5,,2:38,3:26
1,105,8,NOR,KOR,7,5,1,0,8,5,,0:28,0:22
1,106,1,CZE,EST,0,0,0,2,0,2,,19:35,20:08
1,106,2,CZE,EST,0,2,1,0,1,2,,16:51,18:34
1,106,3,CZE,EST,1,2,4,0,5,2,,14:32,14:49
1,106,4,CZE,EST,5,2,0,1,5,3,,12:17,11:45
1,106,5,CZE,EST,5,3,0,1,5,4,,8:44,9:57
1,106,6,CZE,EST,5,4,1,0,6,4,,5:50,7:07
1,106,7,CZE,EST,6,4,1,0,7,4,,2:49,3:08
1,106,8,CZE,EST,7,4,1,0,8,4,,0:29,0:30
1,107,1,ITA,GBR,0,0,2,0,2,0,,20:10,20:12
1,107,2,ITA,GBR,2,0,0,3,2,3,,17:48,17:41
1,107,3,ITA,GBR,2,3,1,0,3,3,,14:39,14:48
1,107,4,ITA,GBR,3,3,0,1,3,4,,11:00,11:24
1,107,5,ITA,GBR,3,4,0,1,3,5,,8:33,9:46
1,107,6,ITA,GBR,3,5,3,0,6,5,,5:27,7:03
1,107,7,ITA,GBR,6,5,0,3,6,8,,2:13,3:17
1,107,8,ITA,GBR,6,8,0,1,6,9,,0:19,0:55
1,108,1,SWE,USA,0,0,3,0,3,0,,19:35,19:33
1,108,2,SWE,USA,3,0,0,3,3,3,,16:53,17:02
1,108,3,SWE,USA,3,3,1,0,4,3,,13:40,14:22
1,108,4,SWE,USA,4,3,0,3,4,6,,11:28,11:21
1,108,5,SWE,USA,4,6,0,1,4,7,,8:29,8:47
1,108,6,SWE,USA,4,7,2,0,6,7,,5:59,5:43
1,108,7,SWE,USA,6,7,1,0,7,7,,3:51,2:47
1,108,8,SWE,USA,7,7,0,1,7,8,,2:14,1:31
1,109,1,SUI,NOR,0,0,0,1,0,1,,19:20,19:54
1,109,2,SUI,NOR,0,1,1,0,1,1,,16:14,17:22
1,109,3,SUI,NOR,1,1,0,1,1,2,,12:56,13:49
1,109,4,SUI,NOR,1,2,1,0,2,2,,11:59,10:49
1,109,5,SUI,NOR,2,2,0,1,2,3,,8:45,8:21
1,109,6,SUI,NOR,2,3,1,0,3,3,,5:52,5:50
1,109,7,SUI,NOR,3,3,0,2,3,5,,3:02,3:11
1,109,8,SUI,NOR,3,5,0,1,3,6,,0:09,0:05
1,110,1,CAN,KOR,0,0,0,1,0,1,,20:38,19:56
1,110,2,CAN,KOR,0,1,1,0,1,1,,17:35,17:49
1,110,3,CAN,KOR,1,1,2,0,3,1,,15:00,14:49
1,110,4,CAN,KOR,3,1,0,3,3,4,,10:48,12:06
1,110,5,CAN,KOR,3,4,0,2,3,6,,7:54,9:29
1,110,6,CAN,KOR,3,6,2,0,5,6,,5:45,6:47
1,110,7,CAN,KOR,5,6,0,2,5,8,,4:30,4:12
1,110,8,CAN,KOR,5,8,0,1,5,9,,0:49,2:03
1,111,1,CAN,SWE,0,0,0,2,0,2,,18:55,19:44
1,111,2,CAN,SWE,0,2,2,0,2,2,,16:09,17:41
1,111,3,CAN,SWE,2,2,0,1,2,3,,12:55,14:34
1,111,4,CAN,SWE,2,3,1,0,3,3,,9:34,11:40
1,111,5,CAN,SWE,3,3,0,1,3,4,,6:17,8:07
1,111,6,CAN,SWE,3,4,2,0,5,4,,4:19,5:30
1,111,7,CAN,SWE,5,4,0,3,5,7,,1:27,2:41
1,111,8,CAN,SWE,5,7,1,0,6,7,,0:13,0:35
1,112,1,GBR,SUI,0,0,0,1,0,1,,20:10,19:05
1,112,2,GBR,SUI,0,1,0,2,0,3,,15:28,16:20
1,112,3,GBR,SUI,0,3,0,1,0,4,,12:51,14:34
1,112,4,GBR,SUI,0,4,2,0,2,4,,11:18,11:49
1,112,5,GBR,SUI,2,4,2,0,4,4,,8:33,8:12
1,112,6,GBR,SUI,4,4,0,1,4,5,,6:01,6:04
1,112,7,GBR,SUI,4,5,2,0,6,5,,2:29,2:54
1,112,8,GBR,SUI,6,5,0,2,6,7,,0:30,0:18
1,113,1,USA,EST,0,0,0,1,0,1,,20:32,20:15
1,113,2,USA,EST,0,1,1,0,1,1,,18:07,18:23
1,113,3,USA,EST,1,1,0,1,1,2,,15:28,14:50
1,113,4,USA,EST,1,2,1,0,2,2,,12:13,13:08
1,113,5,USA,EST,2,2,0,1,2,3,,8:46,9:12
1,113,6,USA,EST,2,3,1,0,3,3,,5:19,6:53
1,113,7,USA,EST,3,3,1,0,4,3,,2:21,3:05
1,113,8,USA,EST,4,3,1,0,5,3,,0:25,0:51
1,114,1,ITA,CZE,0,0,0,1,0,1,,20:00,19:20
1,114,2,ITA,CZE,0,1,3,0,3,1,,17:24,16:41
1,114,3,ITA,CZE,3,1,2,0,5,1,,14:22,13:05
1,114,4,ITA,CZE,5,1,2,0,7,1,,12:02,9:17
1,114,5,ITA,CZE,7,1,1,0,8,1,,9:12,6:56
1,114,6,ITA,CZE,8,1,0,1,8,2,,6:49,3:56
1,115,1,NOR,CZE,0,0,0,1,0,1,,20:13,19:19
1,115,2,NOR,CZE,0,1,1,0,1,1,,16:41,16:50
1,115,3,NOR,CZE,1,1,0,2,1,3,,14:23,14:14
1,115,4,NOR,CZE,1,3,0,1,1,4,,11:08,11:36
1,115,5,NOR,CZE,1,4,1,0,2,4,,7:38,9:09
1,115,6,NOR,CZE,2,4,0,1,2,5,,5:27,6:25
1,115,7,NOR,CZE,2,5,1,0,3,5,,2:10,3:22
1,115,8,NOR,CZE,3,5,0,1,3,6,,0:54,0:33
1,116,1,EST,KOR,0,0,0,3,0,3,,19:45,19:08
1,116,2,EST,KOR,0,3,0,2,0,5,,17:24,16:56
1,116,3,EST,KOR,0,5,1,0,1,5,,14:12,13:23
1,116,4,EST,KOR,1,5,0,2,1,7,,11:52,11:17
1,116,5,EST,KOR,1,7,1,0,2,7,,8:37,8:43
1,116,6,EST,KOR,2,7,0,2,2,9,,6:25,5:32
1,116,7,EST,KOR,2,9,1,0,3,9,,3:02,3:27
1,117,1,KOR,USA,0,0,1,0,1,0,,18:39,19:23
1,117,2,KOR,USA,1,0,1,0,2,0,,16:12,15:36
1,117,3,KOR,USA,2,0,0,1,2,1,,13:30,12:49
1,117,4,KOR,USA,2,1,1,0,3,1,,10:41,9:45
1,117,5,KOR,USA,3,1,0,1,3,2,,8:51,7:38
1,117,6,KOR,USA,3,2,1,0,4,2,,6:36,5:31
1,117,7,KOR,USA,4,2,1,0,5,2,,3:52,2:08
1,117,8,KOR,USA,5,2,0,3,5,5,,1:12,0:08
1,117,9,KOR,USA,5,5,1,0,6,5,,1:11,0:32
1,118,1,CAN,EST,0,0,0,3,0,3,,19:27,19:25
1,118,2,CAN,EST,0,3,0,2,0,5,,16:33,17:20
1,118,3,CAN,EST,0,5,0,1,0,6,,14:19,14:26
1,118,4,CAN,EST,0,6,2,0,2,6,,10:28,12:16
1,118,5,CAN,EST,2,6,0,1,2,7,,8:36,9:54
1,118,6,CAN,EST,2,7,3,0,5,7,,4:59,6:35
1,118,7,CAN,EST,5,7,0,1,5,8,,3:02,3:22
1,118,8,CAN,EST,5,8,1,0,6,8,,0:56,0:23
1,119,1,CZE,SUI,0,0,0,2,0,2,,19:29,20:18
1,119,2,CZE,SUI,0,2,1,0,1,2,,16:40,17:50
1,119,3,CZE,SUI,1,2,0,1,1,3,,13:25,14:32
1,119,4,CZE,SUI,1,3,1,0,2,3,,10:07,12:40
1,119,5,CZE,SUI,2,3,0,4,2,7,,7:33,9:39
1,119,6,CZE,SUI,2,7,1,0,3,7,,5:19,6:31
1,119,7,CZE,SUI,3,7,0,3,3,10,,3:15,3:31
1,120,1,NOR,ITA,0,0,2,0,2,0,,19:46,19:55
1,120,2,NOR,ITA,2,0,0,1,2,1,,16:51,16:50
1,120,3,NOR,ITA,2,1,1,0,3,1,,14:21,13:43
1,120,4,NOR,ITA,3,1,0,2,3,3,,11:56,11:22
1,120,5,NOR,ITA,3,3,1,0,4,3,,9:11,8:57
1,120,6,NOR,ITA,4,3,1,0,5,3,,6:05,4:57
1,120,7,NOR,ITA,5,3,0,2,5,5,,3:37,2:06
1,120,8,NOR,ITA,5,5,0,1,5,6,,1:14,0:32
1,121,1,EST,NOR,0,0,0,1,0,1,,20:03,19:18
1,121,2,EST,NOR,0,1,0,1,0,2,,17:20,16:25
1,121,3,EST,NOR,0,2,1,0,1,2,,15:29,13:58
1,121,4,EST,NOR,1,2,0,1,1,3,,12:10,9:58
1,121,5,EST,NOR,1,3,2,0,3,3,,9:28,7:24
1,121,6,EST,NOR,3,3,0,2,3,5,,6:59,5:51
1,121,7,EST,NOR,3,5,2,0,5,5,,3:34,3:19
1,121,8,EST,NOR,5,5,0,1,5,6,,2:03,1:06
1,122,1,KOR,CZE,0,0,0,2,0,2,,19:49,19:25
1,122,2,KOR,CZE,0,2,1,0,1,2,,17:14,16:24
1,122,3,KOR,CZE,1,2,1,0,2,2,,14:26,13:15
1,122,4,KOR,CZE,2,2,0,2,2,4,,12:22,10:40
1,122,5,KOR,CZE,2,4,0,2,2,6,,10:05,7:52
1,122,6,KOR,CZE,2,6,2,0,4,6,,7:03,5:13
1,122,7,KOR,CZE,4,6,0,3,4,9,,4:57,1:56
1,122,8,KOR,CZE,4,9,X,X,4,9,,4:25,1:19
1,123,1,SWE,ITA,0,0,0,1,0,1,,19:21,18:32
1,123,2,SWE,ITA,0,1,2,0,2,1,,15:56,16:07
1,123,3,SWE,ITA,2,1,1,0,3,1,,14:04,12:40
1,123,4,SWE,ITA,3,1,0,1,3,2,,12:09,9:58
1,123,5,SWE,ITA,3,2,3,0,6,2,,8:37,7:23
1,123,6,SWE,ITA,6,2,0,2,6,4,,6:46,4:30
1,123,7,SWE,ITA,6,4,3,0,9,4,,4:16,2:54
1,124,1,GBR,USA,0,0,2,0,2,0,,18:27,18:48
1,124,2,GBR,USA,2,0,1,0,3,0,,16:13,15:59
1,124,3,GBR,USA,3,0,0,1,3,1,,13:32,12:40
1,124,4,GBR,USA,3,1,1,0,4,1,,10:31,10:26
1,124,5,GBR,USA,4,1,0,3,4,4,,7:41,7:25
1,124,6,GBR,USA,4,4,1,0,5,4,,4:58,4:58
1,124,7,GBR,USA,5,4,1,0,6,4,,2:10,1:58
